product_id,category,brand,base_price,weight_kg
7587,home,Pulse,6.75,1.296
7588,home,Lumen,23.22,4.854
7589,books,Acme,27.93,0.327
7590,electronics,Pulse,57.63,0.181
7591,sports,Lumen,10.81,1.054
7592,electronics,Atlas,17.6,1.277
7593,grocery,Vento,27.75,1.252
7594,sports,Lumen,18.4,0.951
7595,electronics,Karma,8.57,2.083
7596,grocery,Karma,11.23,0.663
7597,electronics,Atlas,25.32,1.879
7598,books,Vento,14.05,1.086
7599,electronics,Vento,51.96,4.691
7600,grocery,Acme,44.28,3.824
7601,fashion,Atlas,56.65,0.637
7602,home,Zenith,3.9,1.161
7603,beauty,Orchid,51.57,1.176
7604,pharmacy,Nova,31.47,0.179
7605,fashion,Atlas,18.98,1.771
7606,pharmacy,Acme,27.03,7.574
7607,grocery,Nova,19.68,0.64
7608,grocery,Acme,9.74,1.652
7609,pharmacy,Atlas,25.54,0.379
7610,sports,Karma,61.92,0.879
7611,sports,Pulse,11.87,0.721
7612,home,Orchid,72.9,0.5
7613,sports,Atlas,26.37,1.792
7614,grocery,Acme,40.58,0.267
7615,sports,Atlas,11.26,1.545
7616,sports,Acme,24.6,0.666
7617,electronics,Atlas,11.65,1.397
7618,grocery,Pulse,26.16,3.726
7619,electronics,Acme,31.3,1.091
7620,grocery,Pulse,24.58,0.823
7621,fashion,Nimbus,28.38,0.477
7622,books,Lumen,16.48,0.762
7623,beauty,Atlas,34.49,0.683
7624,books,Orchid,27.38,0.605
7625,fashion,Lumen,23.5,1.521
7626,sports,Nova,19.9,0.619
7627,sports,Nimbus,53.96,0.567
7628,electronics,Vento,46.33,0.673
7629,sports,Zenith,36.9,1.177
7630,grocery,Atlas,23.44,1.05
7631,beauty,Zenith,16.73,0.424
7632,beauty,Orchid,33.94,0.332
7633,fashion,Orchid,13.87,3.287
7634,electronics,Acme,92.34,1.054
7635,pharmacy,Zenith,119.06,2.783
7636,sports,Vento,20.42,2.333
7637,grocery,Karma,64.35,0.389
7638,grocery,Zenith,12.54,1.462
7639,beauty,Nova,9.47,0.743
7640,home,Pulse,43.05,0.571
7641,home,Lumen,16.84,0.862
7642,electronics,Acme,103.3,0.407
7643,books,Lumen,26.39,1.559
7644,grocery,Zenith,60.83,0.85
7645,home,Nimbus,15.28,0.906
7646,grocery,Nimbus,18.62,0.878
7647,fashion,Acme,8.4,0.946
7648,grocery,Pulse,11.4,1.567
7649,grocery,Acme,21.05,1.02
7650,electronics,Acme,82.61,0.751
7651,pharmacy,Pulse,26.66,3.619
7652,grocery,Nimbus,18.38,0.818
7653,fashion,Lumen,45.3,3.388
7654,grocery,Atlas,22.4,1.755
7655,fashion,Orchid,11.52,3.22
7656,pharmacy,Lumen,26.83,1.109
7657,sports,Karma,45.54,0.809
7658,grocery,Atlas,11.03,5.21
7659,grocery,Zenith,28.29,1.116
7660,grocery,Nimbus,27.05,2.058
7661,pharmacy,Atlas,23.81,0.943
7662,home,Orchid,51.62,5.747
7663,grocery,Lumen,19.47,0.931
7664,electronics,Atlas,14.26,0.309
7665,pharmacy,Nimbus,15.13,0.769
7666,electronics,Atlas,37.23,0.728
7667,home,Vento,16.88,0.955
7668,sports,Pulse,17.53,1.044
7669,grocery,Zenith,20.75,1.318
7670,fashion,Nimbus,10.11,2.648
7671,electronics,Vento,24.78,1.915
7672,pharmacy,Acme,138.16,4.542
7673,fashion,Nova,20.13,1.129
7674,grocery,Orchid,39.57,1.729
7675,fashion,Atlas,57.45,0.172
7676,beauty,Zenith,11.55,4.93
7677,sports,Orchid,28.89,0.899
7678,fashion,Orchid,16.49,0.523
7679,home,Orchid,49.26,0.542
7680,grocery,Karma,37.27,1.246
7681,sports,Atlas,20.05,1.132
7682,electronics,Nova,36.22,3.104
7683,grocery,Nimbus,6.51,2.05
7684,fashion,Nimbus,10.67,1.615
7685,electronics,Nimbus,8.78,2.089
7686,fashion,Pulse,25.43,1.419
7687,electronics,Nimbus,36.81,1.537
7688,sports,Vento,28.22,1.549
7689,fashion,Pulse,44.25,3.183
7690,electronics,Nimbus,13.13,1.524
7691,grocery,Karma,49.02,0.632
7692,grocery,Zenith,59.36,0.657
7693,home,Nova,24.29,0.4
7694,grocery,Zenith,25.96,1.53
7695,pharmacy,Acme,26.02,0.777
7696,sports,Lumen,17.38,3.043
7697,sports,Orchid,37.96,0.821
7698,beauty,Orchid,24.38,0.894
7699,grocery,Pulse,15.25,0.905
7700,grocery,Zenith,7.77,1.649
7701,fashion,Nimbus,14.55,6.995
7702,grocery,Acme,81.52,0.74
7703,grocery,Nimbus,14.01,2.757
7704,grocery,Lumen,17.66,1.258
7705,fashion,Zenith,27.18,3.868
7706,beauty,Zenith,26.46,1.595
7707,fashion,Lumen,11.24,3.495
7708,pharmacy,Orchid,50.42,1.188
7709,electronics,Zenith,29.19,1.32
7710,home,Pulse,20.23,8.294
7711,books,Lumen,34.92,0.747
7712,electronics,Orchid,20.52,0.736
7713,fashion,Pulse,28.61,1.759
7714,beauty,Nova,30.94,1.394
7715,electronics,Acme,23.03,0.595
7716,grocery,Orchid,26.12,1.325
7717,grocery,Orchid,14.2,2.202
7718,grocery,Vento,6.63,3.555
7719,grocery,Pulse,42.74,1.043
7720,grocery,Acme,13.18,1.221
7721,grocery,Zenith,91.88,3.13
7722,home,Vento,58.67,0.198
7723,grocery,Karma,48.09,0.994
7724,sports,Pulse,28.51,7.137
7725,pharmacy,Nova,21.23,8.999
7726,beauty,Orchid,16.5,0.695
7727,fashion,Zenith,23.81,2.297
7728,beauty,Lumen,117.57,0.737
7729,electronics,Karma,30.53,1.032
7730,grocery,Lumen,19.95,0.575
7731,grocery,Zenith,11.77,0.145
7732,grocery,Nova,14.73,1.388
7733,sports,Nimbus,44.26,1.024
7734,grocery,Zenith,33.22,14.124
7735,fashion,Acme,35.62,0.428
7736,fashion,Acme,79.77,0.8
7737,sports,Atlas,11.83,0.532
7738,home,Vento,65.18,0.497
7739,grocery,Orchid,23.27,0.543
7740,grocery,Lumen,11.24,0.841
7741,beauty,Atlas,24.47,2.497
7742,home,Atlas,57.23,3.45
7743,beauty,Nova,18.35,1.216
7744,home,Atlas,3.84,0.972
7745,sports,Nova,40.92,0.357
7746,electronics,Vento,16.83,0.435
7747,grocery,Nimbus,42.27,1.092
7748,sports,Vento,39.93,0.878
7749,grocery,Nova,64.25,7.408
7750,grocery,Pulse,17.14,0.978
7751,grocery,Karma,50.58,0.082
7752,electronics,Orchid,8.81,0.171
7753,books,Nimbus,17.56,4.943
7754,grocery,Nimbus,10.05,0.416
7755,pharmacy,Pulse,48.33,3.802
7756,beauty,Vento,29.7,0.248
7757,fashion,Orchid,9.55,0.5
7758,pharmacy,Karma,10.76,3.213
7759,beauty,Zenith,28.03,0.9
7760,beauty,Lumen,19.1,0.314
7761,pharmacy,Nimbus,42.35,1.685
7762,pharmacy,Acme,15.69,0.194
7763,fashion,Karma,24.96,0.796
7764,grocery,Zenith,35.51,4.346
7765,beauty,Nova,48.17,0.986
7766,grocery,Pulse,31.3,0.646
7767,beauty,Zenith,103.08,3.857
7768,pharmacy,Karma,29.25,0.675
7769,fashion,Karma,5.65,3.572
7770,fashion,Nova,11.13,1.986
7771,home,Lumen,7.71,2.416
7772,grocery,Pulse,33.67,0.901
7773,grocery,Orchid,23.87,1.716
7774,electronics,Acme,24.65,1.565
7775,pharmacy,Pulse,40.14,0.901
7776,grocery,Atlas,81.34,3.738
7777,fashion,Zenith,51.32,0.596
7778,electronics,Atlas,23.83,1.815
7779,sports,Karma,15.9,0.452
7780,beauty,Zenith,22.26,1.943
7781,electronics,Nova,31.97,2.195
7782,fashion,Pulse,34.28,0.216
7783,home,Orchid,14.45,0.712
7784,grocery,Pulse,20.68,4.93
7785,grocery,Pulse,25.59,1.848
7786,electronics,Nova,17.51,0.988
7787,grocery,Pulse,53.33,1.479
7788,beauty,Atlas,41.11,0.923
7789,fashion,Karma,15.57,0.757
7790,fashion,Karma,27.97,2.168
7791,pharmacy,Lumen,15.66,3.246
7792,fashion,Acme,11.72,2.935
7793,beauty,Nimbus,20.94,0.979
7794,grocery,Nimbus,40.1,1.779
7795,beauty,Zenith,12.08,0.597
7796,fashion,Karma,52.54,1.148
7797,sports,Nova,21.83,0.542
7798,home,Acme,23.58,2.989
7799,grocery,Nimbus,32.33,1.44
7800,electronics,Lumen,51.42,1.084
7801,sports,Zenith,48.09,1.345
7802,sports,Nova,13.09,1.195
7803,electronics,Nova,29.89,1.358
7804,electronics,Nova,37.58,1.499
7805,fashion,Pulse,145.39,0.262
7806,grocery,Vento,15.51,2.295
7807,beauty,Vento,108.15,2.142
7808,fashion,Atlas,53.13,0.987
7809,home,Vento,36.56,1.183
7810,grocery,Orchid,65.92,0.765
7811,grocery,Karma,11.12,0.948
7812,sports,Lumen,24.95,0.666
7813,electronics,Acme,27.9,1.211
7814,sports,Acme,8.66,0.483
7815,home,Zenith,15.21,1.019
7816,home,Acme,49.97,0.654
7817,grocery,Vento,5.77,1.172
7818,pharmacy,Zenith,23.35,1.279
7819,home,Lumen,15.86,0.605
7820,beauty,Orchid,6.09,3.132
7821,electronics,Vento,6.59,0.49
7822,electronics,Nimbus,18.02,4.213
7823,grocery,Atlas,30.9,0.36
7824,books,Atlas,76.17,2.53
7825,electronics,Lumen,28.51,1.337
7826,beauty,Orchid,24.36,0.843
7827,home,Karma,64.76,1.481
7828,grocery,Zenith,26.32,0.885
7829,beauty,Vento,29.18,3.456
7830,electronics,Acme,27.1,1.737
7831,books,Zenith,23.7,1.567
7832,grocery,Karma,5.41,1.76
7833,fashion,Nova,86.41,0.695
7834,grocery,Karma,4.63,0.689
7835,electronics,Pulse,33.85,1.256
7836,grocery,Atlas,14.28,2.034
7837,home,Acme,21.36,1.138
7838,grocery,Karma,23.68,0.54
7839,home,Pulse,17.11,2.351
7840,electronics,Acme,17.22,3.902
7841,grocery,Lumen,13.32,0.747
7842,grocery,Vento,22.4,1.536
7843,fashion,Acme,8.59,1.082
7844,beauty,Lumen,41.16,6.343
7845,books,Nimbus,21.08,0.662
7846,books,Atlas,93.32,1.547
7847,sports,Lumen,5.85,1.631
7848,fashion,Karma,6.6,0.847
7849,electronics,Pulse,9.4,1.376
7850,beauty,Zenith,61.74,7.232
7851,home,Zenith,7.93,0.501
7852,electronics,Zenith,32.5,1.337
7853,sports,Lumen,13.24,0.63
7854,electronics,Nimbus,20.31,0.387
7855,pharmacy,Zenith,24.88,0.303
7856,electronics,Pulse,18.33,0.671
7857,home,Acme,39.33,1.269
7858,books,Zenith,17.77,1.799
7859,grocery,Orchid,56.81,0.363
7860,electronics,Lumen,8.21,1.723
7861,sports,Acme,14.61,0.676
7862,pharmacy,Vento,18.33,0.614
7863,grocery,Acme,11.24,3.975
7864,home,Acme,20.58,5.116
7865,electronics,Lumen,33.4,2.247
7866,books,Zenith,19.92,1.535
7867,fashion,Nimbus,40.66,1.818
7868,home,Karma,5.7,0.532
7869,pharmacy,Zenith,54.55,1.716
7870,home,Nimbus,38.67,2.846
7871,books,Lumen,8.51,0.464
7872,electronics,Vento,24.12,0.669
7873,electronics,Acme,15.41,0.689
7874,grocery,Zenith,16.8,2.854
7875,grocery,Lumen,66.07,1.529
7876,beauty,Vento,43.06,0.397
7877,fashion,Pulse,16.39,1.431
7878,electronics,Acme,23.56,1.507
7879,electronics,Atlas,89.16,0.873
7880,sports,Pulse,24.3,1.277
7881,grocery,Pulse,22.5,2.514
7882,electronics,Zenith,62.8,6.581
7883,grocery,Atlas,23.95,0.377
7884,sports,Acme,23.55,1.266
7885,sports,Orchid,173.12,5.515
7886,beauty,Nimbus,10.56,0.632
7887,grocery,Atlas,20.35,0.571
7888,grocery,Zenith,11.36,1.027
7889,electronics,Nova,23.58,0.768
7890,grocery,Atlas,8.92,2.329
7891,fashion,Karma,21.75,0.759
7892,home,Zenith,25.47,1.608
7893,home,Lumen,29.81,0.991
7894,beauty,Atlas,30.88,1.499
7895,home,Atlas,15.88,5.977
7896,home,Vento,30.03,0.7
7897,sports,Lumen,36.76,7.608
7898,fashion,Atlas,36.42,3.616
7899,grocery,Nimbus,42.87,0.404
7900,pharmacy,Orchid,38.9,0.759
7901,sports,Nimbus,60.27,1.501
7902,grocery,Atlas,109.98,2.219
7903,grocery,Nova,12.39,2.228
7904,books,Acme,49.19,7.528
7905,electronics,Vento,11.3,0.443
7906,pharmacy,Karma,21.43,2.083
7907,grocery,Vento,8.32,0.697
7908,home,Atlas,16.49,0.77
7909,electronics,Acme,42.7,2.573
7910,electronics,Nimbus,5.41,1.027
7911,books,Nimbus,37.53,1.16
7912,beauty,Atlas,11.33,0.397
7913,grocery,Atlas,13.26,1.031
7914,home,Vento,47.13,0.214
7915,fashion,Pulse,13.38,1.118
7916,grocery,Orchid,18.53,1.348
7917,fashion,Pulse,67.19,3.809
7918,beauty,Atlas,42.59,0.537
7919,books,Pulse,10.21,2.528
7920,beauty,Orchid,26.6,1.954
7921,sports,Pulse,19.62,0.636
7922,fashion,Nova,36.12,2.918
7923,electronics,Lumen,51.25,0.699
7924,grocery,Lumen,39.51,1.262
7925,fashion,Atlas,34.39,3.401
7926,beauty,Acme,13.13,1.206
7927,grocery,Nimbus,66.33,0.461
7928,electronics,Atlas,10.58,0.662
7929,grocery,Pulse,40.71,0.673
7930,fashion,Lumen,36.83,2.237
7931,electronics,Zenith,30.98,0.159
7932,electronics,Orchid,7.4,0.756
7933,home,Lumen,26.62,1.991
7934,grocery,Lumen,13.61,0.607
7935,grocery,Pulse,59.89,0.972
7936,grocery,Karma,9.19,1.768
7937,pharmacy,Nimbus,9.54,1.688
7938,electronics,Acme,19.37,1.635
7939,beauty,Nova,25.13,1.725
7940,home,Nova,51.93,1.0
7941,grocery,Acme,32.93,1.935
7942,electronics,Nimbus,7.7,7.396
7943,sports,Orchid,16.1,0.707
7944,grocery,Orchid,11.54,1.523
7945,home,Vento,22.84,1.308
7946,beauty,Karma,40.57,6.763
7947,pharmacy,Acme,50.59,0.533
7948,fashion,Nova,27.53,1.656
7949,home,Karma,33.54,1.365
7950,home,Orchid,34.86,4.202
7951,electronics,Pulse,16.02,0.585
7952,home,Zenith,19.2,1.638
7953,sports,Karma,9.72,2.094
7954,grocery,Orchid,8.76,0.674
7955,electronics,Vento,13.8,0.419
7956,beauty,Atlas,13.27,1.42
7957,grocery,Lumen,66.51,1.126
7958,beauty,Nimbus,16.36,4.011
7959,fashion,Atlas,25.29,0.912
7960,electronics,Nimbus,49.2,1.428
7961,grocery,Karma,18.04,1.025
7962,fashion,Nimbus,24.98,1.252
7963,pharmacy,Atlas,7.11,0.715
7964,electronics,Vento,18.82,2.667
7965,grocery,Karma,36.6,0.926
7966,grocery,Orchid,34.01,0.696
7967,grocery,Nova,18.37,2.011
7968,grocery,Zenith,12.11,1.033
7969,grocery,Zenith,30.75,0.86
7970,fashion,Orchid,71.2,1.029
7971,grocery,Vento,15.06,0.594
7972,grocery,Atlas,18.53,3.854
7973,grocery,Pulse,42.6,1.876
7974,books,Acme,23.16,0.889
7975,beauty,Karma,43.55,0.447
7976,electronics,Nova,15.17,0.807
7977,grocery,Orchid,36.03,1.774
7978,grocery,Karma,26.99,2.365
7979,pharmacy,Vento,7.55,1.05
7980,fashion,Zenith,56.15,1.681
7981,sports,Karma,42.26,4.427
7982,sports,Pulse,27.66,1.094
7983,electronics,Vento,19.46,1.204
7984,grocery,Vento,31.19,0.69
7985,electronics,Pulse,11.28,1.165
7986,beauty,Pulse,14.36,2.431
7987,fashion,Vento,19.24,1.079
7988,grocery,Atlas,17.59,0.75
7989,sports,Lumen,19.59,0.943
7990,fashion,Acme,12.98,0.667
7991,grocery,Pulse,29.62,1.043
7992,grocery,Vento,42.23,0.283
7993,grocery,Pulse,26.22,1.114
7994,home,Lumen,20.48,0.516
7995,fashion,Karma,27.64,2.16
7996,fashion,Vento,16.62,1.233
7997,grocery,Pulse,19.87,0.719
7998,pharmacy,Acme,51.86,0.51
7999,beauty,Nova,14.39,1.487
8000,fashion,Lumen,48.03,0.777
8001,grocery,Zenith,41.39,1.313
8002,home,Vento,25.75,1.925
8003,grocery,Pulse,10.52,2.338
8004,electronics,Lumen,26.7,3.28
8005,fashion,Acme,17.03,0.812
8006,electronics,Acme,27.19,2.509
8007,beauty,Acme,14.16,0.938
8008,electronics,Zenith,29.26,2.04
8009,electronics,Zenith,24.46,0.5
8010,home,Acme,63.3,1.575
8011,electronics,Lumen,36.55,1.12
8012,sports,Zenith,14.33,5.598
8013,grocery,Nimbus,34.32,0.609
8014,fashion,Karma,10.4,0.355
8015,books,Vento,56.13,0.502
8016,fashion,Lumen,64.81,0.772
8017,fashion,Vento,55.24,0.787
8018,electronics,Vento,34.37,1.5
8019,pharmacy,Vento,10.32,1.309
8020,pharmacy,Acme,58.68,1.518
8021,electronics,Orchid,82.96,1.505
8022,home,Atlas,38.09,0.228
8023,sports,Zenith,35.08,0.701
8024,pharmacy,Acme,3.79,0.535
8025,sports,Pulse,35.92,2.856
8026,pharmacy,Zenith,9.33,1.468
8027,grocery,Zenith,19.41,1.04
8028,home,Atlas,18.91,1.288
8029,fashion,Lumen,22.61,2.969
8030,grocery,Orchid,4.65,2.503
8031,fashion,Zenith,8.1,4.662
8032,pharmacy,Lumen,11.23,1.539
8033,sports,Pulse,10.76,3.13
8034,fashion,Nimbus,23.7,0.753
8035,home,Acme,22.01,2.337
8036,home,Acme,25.85,1.149
8037,fashion,Atlas,23.57,2.2
8038,fashion,Acme,10.45,1.72
8039,fashion,Orchid,16.38,1.758
8040,beauty,Nova,23.57,1.332
8041,grocery,Vento,11.0,0.315
8042,fashion,Orchid,4.58,0.92
8043,pharmacy,Vento,17.27,2.465
8044,sports,Vento,13.82,0.72
8045,sports,Acme,51.16,4.319
8046,pharmacy,Karma,10.89,1.308
8047,grocery,Vento,30.37,3.638
8048,home,Nimbus,43.24,0.526
8049,fashion,Karma,15.67,1.332
8050,sports,Karma,28.13,0.979
8051,beauty,Orchid,21.85,0.369
8052,fashion,Zenith,32.95,1.215
8053,electronics,Zenith,11.28,1.701
8054,grocery,Lumen,16.34,0.642
8055,electronics,Lumen,14.8,1.391
8056,home,Lumen,45.65,0.569
8057,fashion,Nimbus,55.19,1.99
8058,home,Orchid,37.42,2.473
8059,beauty,Pulse,24.26,0.581
8060,grocery,Nova,23.33,1.5
8061,fashion,Orchid,62.28,1.346
8062,grocery,Karma,6.59,0.369
8063,home,Orchid,19.06,1.171
8064,sports,Nimbus,12.21,1.629
8065,sports,Lumen,27.61,0.607
8066,pharmacy,Karma,28.37,0.565
8067,electronics,Lumen,16.76,0.533
8068,books,Lumen,23.49,0.747
8069,electronics,Zenith,43.91,0.587
8070,grocery,Atlas,18.57,1.007
8071,fashion,Acme,111.45,4.524
8072,fashion,Pulse,33.45,0.446
8073,beauty,Atlas,27.19,4.526
8074,grocery,Nova,33.09,2.646
8075,beauty,Zenith,18.22,0.295
8076,electronics,Orchid,39.4,1.426
8077,home,Acme,27.27,0.667
8078,sports,Pulse,15.88,0.546
8079,grocery,Nova,19.35,2.273
8080,books,Acme,16.27,0.36
8081,fashion,Nimbus,6.98,0.839
8082,beauty,Acme,23.44,0.77
8083,electronics,Pulse,18.9,2.477
8084,beauty,Acme,12.7,0.347
8085,fashion,Nova,7.33,1.631
8086,beauty,Orchid,6.91,0.492
8087,pharmacy,Nimbus,46.85,0.36
8088,beauty,Pulse,25.07,0.131
8089,grocery,Orchid,37.31,0.808
8090,books,Acme,73.9,0.501
8091,grocery,Zenith,48.48,1.419
8092,grocery,Lumen,27.63,0.311
8093,sports,Pulse,133.19,0.417
8094,grocery,Karma,16.06,0.565
8095,pharmacy,Atlas,32.3,2.037
8096,electronics,Zenith,21.13,1.454
8097,grocery,Vento,17.21,1.822
8098,books,Acme,49.16,1.926
8099,beauty,Nimbus,9.41,1.79
8100,fashion,Zenith,29.13,0.378
8101,fashion,Lumen,32.98,1.411
8102,fashion,Acme,18.09,0.394
8103,grocery,Vento,70.2,1.056
8104,beauty,Acme,23.37,6.191
8105,electronics,Nova,13.18,0.492
8106,grocery,Orchid,23.97,2.058
8107,grocery,Vento,17.2,0.977
8108,grocery,Pulse,17.64,0.663
8109,pharmacy,Lumen,20.73,0.729
8110,electronics,Pulse,25.2,0.996
8111,sports,Lumen,16.83,0.676
8112,pharmacy,Lumen,153.35,3.51
8113,beauty,Nova,7.06,0.916
8114,electronics,Zenith,9.31,0.709
8115,home,Lumen,77.89,1.747
8116,beauty,Lumen,18.54,0.662
8117,sports,Karma,50.34,1.881
8118,grocery,Lumen,30.08,2.026
8119,beauty,Atlas,30.37,4.474
8120,fashion,Zenith,47.68,2.621
8121,books,Nova,26.26,0.721
8122,beauty,Atlas,14.23,0.866
8123,grocery,Nova,50.44,6.539
8124,electronics,Acme,25.41,0.411
8125,beauty,Orchid,28.31,0.2
8126,beauty,Atlas,23.67,1.24
8127,electronics,Atlas,46.01,1.46
8128,beauty,Nova,24.63,1.146
8129,home,Acme,73.08,1.201
8130,grocery,Karma,27.59,0.518
8131,home,Pulse,22.23,2.141
8132,beauty,Orchid,10.41,1.587
8133,electronics,Orchid,23.58,0.944
8134,grocery,Lumen,6.01,0.903
8135,electronics,Acme,18.22,2.418
8136,electronics,Acme,45.22,2.671
8137,pharmacy,Vento,30.59,0.379
8138,home,Nova,40.12,1.676
8139,home,Vento,29.98,4.069
8140,grocery,Atlas,73.1,1.273
8141,books,Nova,20.37,0.578
8142,grocery,Lumen,14.11,0.777
8143,beauty,Acme,16.74,2.266
8144,grocery,Nova,38.18,0.901
8145,home,Vento,36.19,0.726
8146,electronics,Lumen,18.73,0.827
8147,beauty,Lumen,57.67,1.325
8148,sports,Vento,53.27,2.478
8149,home,Vento,91.89,2.865
8150,electronics,Nova,6.98,0.286
8151,electronics,Zenith,3.68,3.786
8152,grocery,Karma,7.56,2.339
8153,electronics,Vento,15.88,0.442
8154,sports,Acme,32.88,0.119
8155,home,Acme,9.16,2.173
8156,home,Nova,23.34,1.14
8157,home,Karma,45.94,2.017
8158,electronics,Acme,43.1,0.426
8159,sports,Vento,41.16,1.61
8160,home,Orchid,12.92,5.526
8161,pharmacy,Nimbus,19.69,1.629
8162,beauty,Nimbus,36.66,0.777
8163,sports,Orchid,10.49,0.668
8164,fashion,Karma,62.34,1.071
8165,grocery,Karma,35.41,0.357
8166,sports,Atlas,11.55,0.926
8167,beauty,Atlas,59.17,10.202
8168,grocery,Nova,28.05,0.231
8169,electronics,Nimbus,15.54,1.011
8170,grocery,Nova,29.63,0.807
8171,home,Atlas,90.57,0.958
8172,pharmacy,Karma,18.44,0.558
8173,grocery,Nimbus,22.75,1.602
8174,home,Nova,55.57,1.529
8175,pharmacy,Atlas,33.91,0.59
8176,books,Karma,52.36,2.206
8177,pharmacy,Lumen,9.82,0.27
8178,sports,Acme,14.63,1.591
8179,electronics,Nova,13.15,5.101
8180,grocery,Atlas,48.01,0.964
8181,beauty,Nova,7.0,1.929
8182,beauty,Lumen,20.04,2.49
8183,sports,Lumen,41.62,1.015
8184,pharmacy,Nova,29.61,0.903
8185,books,Atlas,35.4,1.06
8186,grocery,Pulse,30.1,1.185
8187,grocery,Acme,46.85,2.683
8188,grocery,Vento,27.61,0.659
8189,pharmacy,Acme,171.91,0.575
8190,beauty,Nimbus,35.61,2.401
8191,grocery,Nova,15.22,2.084
8192,grocery,Nimbus,7.7,0.837
8193,beauty,Acme,23.8,4.894
8194,sports,Pulse,13.89,0.331
8195,fashion,Orchid,49.27,5.673
8196,pharmacy,Nova,21.9,3.264
8197,home,Atlas,72.85,0.896
8198,home,Vento,13.98,0.628
8199,beauty,Acme,26.63,0.664
8200,fashion,Acme,9.84,1.146
8201,home,Atlas,17.23,0.276
8202,fashion,Acme,36.08,0.511
8203,fashion,Acme,25.8,0.487
8204,pharmacy,Atlas,87.27,1.615
8205,pharmacy,Acme,95.21,1.378
8206,home,Acme,42.75,2.196
8207,fashion,Pulse,14.04,2.347
8208,electronics,Nova,16.67,1.597
8209,home,Atlas,40.02,0.267
8210,grocery,Atlas,29.46,0.359
8211,electronics,Lumen,19.84,2.85
8212,sports,Orchid,9.96,3.504
8213,electronics,Pulse,25.19,1.598
8214,grocery,Nimbus,25.91,1.248
8215,fashion,Karma,22.77,0.747
8216,sports,Nimbus,12.49,0.446
8217,grocery,Orchid,25.16,7.052
8218,books,Nova,96.37,1.794
8219,electronics,Atlas,19.01,0.7
8220,home,Zenith,24.49,0.806
8221,electronics,Atlas,35.79,1.454
8222,home,Lumen,82.12,1.537
8223,home,Nimbus,17.34,1.202
8224,beauty,Vento,22.25,0.497
8225,home,Acme,24.03,0.705
8226,pharmacy,Zenith,56.58,2.333
8227,home,Zenith,26.36,1.355
8228,electronics,Acme,38.67,1.285
8229,fashion,Atlas,15.47,4.435
8230,fashion,Nimbus,45.48,1.049
8231,fashion,Karma,24.66,0.602
8232,pharmacy,Pulse,19.18,1.065
8233,home,Acme,11.7,0.709
8234,books,Karma,5.84,1.577
8235,fashion,Pulse,7.38,4.52
8236,grocery,Lumen,22.24,3.265
8237,grocery,Atlas,24.98,1.191
8238,home,Nimbus,26.7,3.604
8239,fashion,Orchid,30.02,0.955
8240,books,Vento,30.74,0.993
8241,home,Pulse,81.38,0.634
8242,beauty,Nimbus,24.37,0.714
8243,beauty,Karma,69.05,1.474
8244,electronics,Nova,20.01,1.786
8245,electronics,Atlas,32.77,0.864
8246,electronics,Lumen,48.77,0.612
8247,fashion,Acme,10.49,1.74
8248,fashion,Vento,18.11,1.553
8249,sports,Karma,12.27,0.247
8250,pharmacy,Orchid,27.45,1.774
8251,sports,Lumen,20.54,0.643
8252,electronics,Nimbus,34.14,1.411
8253,electronics,Pulse,33.37,0.4
8254,home,Nova,12.67,4.362
8255,electronics,Acme,6.82,1.961
8256,grocery,Lumen,9.16,3.082
8257,pharmacy,Atlas,10.41,1.74
8258,beauty,Nimbus,12.23,1.0
8259,grocery,Vento,14.03,0.665
8260,electronics,Atlas,6.14,1.656
8261,fashion,Nova,20.75,1.571
8262,books,Zenith,32.05,1.786
8263,home,Nimbus,71.13,0.363
8264,grocery,Acme,23.49,0.581
8265,home,Zenith,33.21,1.22
8266,home,Atlas,97.42,1.249
8267,grocery,Karma,19.09,0.868
8268,fashion,Karma,17.37,3.863
8269,home,Acme,78.86,0.526
8270,grocery,Vento,31.83,2.696
8271,pharmacy,Pulse,54.0,1.647
8272,pharmacy,Karma,26.35,3.987
8273,fashion,Zenith,11.6,2.873
8274,books,Pulse,24.35,1.261
8275,grocery,Vento,19.15,3.892
8276,grocery,Nimbus,31.65,0.425
8277,electronics,Zenith,25.1,1.325
8278,electronics,Pulse,72.59,3.243
8279,grocery,Vento,31.68,0.871
8280,fashion,Orchid,22.42,1.78
8281,sports,Lumen,21.61,0.388
8282,grocery,Atlas,5.53,2.986
8283,grocery,Lumen,29.62,4.116
8284,beauty,Vento,135.8,8.203
8285,grocery,Vento,51.59,0.69
8286,books,Nova,34.71,0.398
8287,grocery,Pulse,16.83,0.939
8288,home,Acme,9.53,1.332
8289,home,Acme,12.66,1.164
8290,fashion,Lumen,23.16,2.306
8291,books,Lumen,15.04,1.358
8292,books,Nova,14.19,0.332
8293,grocery,Nova,128.15,2.611
8294,beauty,Pulse,12.59,2.051
8295,electronics,Orchid,4.6,1.04
8296,electronics,Pulse,19.91,1.082
8297,home,Orchid,20.86,1.575
8298,fashion,Vento,15.71,0.721
8299,grocery,Orchid,14.53,0.502
8300,grocery,Vento,21.66,2.17
8301,beauty,Vento,29.5,0.622
8302,grocery,Zenith,73.52,1.7
8303,grocery,Zenith,9.93,1.338
8304,electronics,Orchid,53.87,1.335
8305,grocery,Zenith,13.12,0.61
8306,pharmacy,Nova,10.43,0.767
