customer_id,country,city,signup_ts,is_business,loyalty_tier
88745,BH,Manama,2025-01-02T15:14:52,0,none
88746,SA,Makkah,2025-12-09T14:00:18,0,gold
88747,SA,Dammam,2024-01-30T11:41:20,0,silver
88748,SA,Jeddah,2025-01-31T11:05:07,0,none
88749,SA,Dammam,2025-11-03T03:55:25,0,silver
88750,SA,Tabuk,2024-05-24T06:15:27,0,none
88751,KW,Kuwait City,2025-05-18T17:58:46,0,none
88752,SA,Tabuk,2025-04-23T06:32:39,1,gold
88753,SA,Makkah,2024-08-27T05:01:59,0,none
88754,SA,Makkah,2025-07-18T10:41:26,0,none
88755,SA,Dammam,2025-03-25T18:58:13,1,silver
88756,SA,Tabuk,2024-11-13T03:07:00,0,silver
88757,SA,Riyadh,2025-07-24T07:25:25,0,none
88758,AE,Dubai,2024-09-19T06:06:14,0,none
88759,SA,Madinah,2024-10-07T13:35:22,0,none
88760,SA,Dammam,2025-05-25T18:57:40,0,silver
88761,BH,Manama,2025-01-10T19:37:41,0,none
88762,OM,Muscat,2025-08-25T05:35:44,1,silver
88763,AE,Dubai,2025-08-25T19:42:32,0,none
88764,SA,Riyadh,2024-05-20T21:44:19,0,none
88765,QA,Doha,2024-04-12T19:32:33,0,gold
88766,SA,Makkah,2024-01-01T00:36:59,0,silver
88767,SA,Khobar,2025-11-09T03:47:39,0,none
88768,EG,Alexandria,2025-04-24T21:34:15,0,silver
88769,EG,Alexandria,2024-07-09T06:08:02,1,gold
88770,SA,Tabuk,2024-03-29T14:50:39,0,gold
88771,SA,Riyadh,2024-11-11T00:37:25,0,gold
88772,OM,Muscat,2024-02-27T14:10:18,0,none
88773,SA,Tabuk,2025-08-20T13:42:05,0,none
88774,AE,Abu Dhabi,2024-02-21T08:02:00,0,gold
88775,SA,Riyadh,2024-06-02T12:45:58,0,none
88776,AE,Abu Dhabi,2024-04-08T03:22:43,1,silver
88777,SA,Jeddah,2024-08-23T09:47:02,0,none
88778,SA,Madinah,2026-02-21T22:23:12,0,none
88779,SA,Jeddah,2025-03-12T07:49:51,0,gold
88780,AE,Sharjah,2025-12-08T04:45:24,0,silver
88781,SA,Tabuk,2025-09-13T00:13:53,0,none
88782,SA,Riyadh,2024-11-29T12:54:42,0,none
88783,SA,Dammam,2024-12-01T16:50:39,0,silver
88784,SA,Makkah,2025-11-10T08:36:34,0,none
88785,SA,Dammam,2025-11-19T14:18:00,1,silver
88786,EG,Alexandria,2026-01-07T05:46:02,0,silver
88787,EG,Giza,2024-07-10T13:11:05,0,silver
88788,SA,Tabuk,2025-08-14T16:54:37,0,silver
88789,AE,Dubai,2025-11-27T01:49:44,0,silver
88790,SA,Dammam,2025-08-27T13:04:43,0,none
88791,SA,Khobar,2025-08-30T18:50:48,0,silver
88792,AE,Ajman,2024-03-13T00:14:11,1,platinum
88793,EG,Giza,2024-06-13T12:30:42,0,none
88794,EG,Alexandria,2026-01-12T05:55:11,0,none
88795,SA,Dammam,2025-10-17T11:47:54,1,platinum
88796,SA,Dammam,2024-05-27T07:51:33,1,gold
88797,QA,Doha,2024-01-25T04:39:57,0,silver
88798,QA,Doha,2024-12-19T17:37:19,0,silver
88799,SA,Riyadh,2024-11-26T03:57:31,0,silver
88800,SA,Makkah,2025-05-13T19:17:47,0,silver
88801,AE,Ajman,2025-02-28T04:16:56,0,silver
88802,SA,Riyadh,2025-04-05T05:08:46,0,none
88803,EG,Cairo,2025-07-24T18:11:46,0,none
88804,SA,Dammam,2024-11-17T06:04:35,0,silver
88805,SA,Madinah,2025-04-23T21:25:19,0,none
88806,SA,Makkah,2025-11-13T08:19:13,0,none
88807,AE,Abu Dhabi,2025-10-09T17:58:53,0,none
88808,AE,Ajman,2025-05-30T15:37:00,0,none
88809,BH,Manama,2024-06-11T23:18:11,0,none
88810,SA,Tabuk,2025-04-03T12:19:09,0,none
88811,SA,Tabuk,2024-11-12T03:58:33,0,silver
88812,BH,Manama,2026-01-08T11:14:34,0,none
88813,AE,Sharjah,2024-11-07T06:40:03,0,none
88814,QA,Doha,2024-12-15T05:32:01,1,silver
88815,EG,Giza,2025-11-21T09:44:29,1,silver
88816,SA,Tabuk,2024-08-29T18:37:11,0,none
88817,SA,Khobar,2024-08-16T10:42:20,0,none
88818,SA,Makkah,2025-11-17T22:32:15,0,silver
88819,AE,Abu Dhabi,2024-06-29T16:34:37,0,silver
88820,EG,Alexandria,2025-09-18T07:33:48,0,silver
88821,SA,Makkah,2024-12-12T03:41:31,0,none
88822,AE,Abu Dhabi,2024-11-23T04:23:10,1,gold
88823,SA,Tabuk,2024-01-31T00:30:36,1,gold
88824,SA,Madinah,2025-10-20T13:45:07,0,none
88825,SA,Riyadh,2024-06-25T15:40:00,0,none
88826,SA,Madinah,2025-08-31T10:52:26,0,none
88827,SA,Makkah,2024-07-06T15:19:17,0,gold
88828,AE,Ajman,2025-10-26T13:32:01,0,none
88829,QA,Doha,2024-12-11T09:07:21,0,silver
88830,BH,Manama,2025-02-07T20:08:39,0,none
88831,SA,Madinah,2025-05-16T05:42:36,1,silver
88832,KW,Kuwait City,2024-10-12T16:24:10,0,none
88833,SA,Khobar,2025-08-02T23:14:17,0,silver
88834,AE,Dubai,2025-05-09T12:34:41,0,none
88835,AE,Ajman,2026-01-19T08:58:04,0,none
88836,SA,Riyadh,2025-04-20T14:18:36,0,silver
88837,SA,Makkah,2024-11-20T06:31:10,0,silver
88838,SA,Makkah,2025-02-16T11:40:36,0,none
88839,SA,Jeddah,2025-12-10T01:21:10,0,none
88840,EG,Giza,2025-01-12T13:49:16,0,none
88841,OM,Muscat,2025-09-28T01:23:23,0,none
88842,SA,Tabuk,2024-05-19T07:54:47,1,gold
88843,EG,Alexandria,2024-12-04T17:40:08,0,none
88844,KW,Kuwait City,2025-03-17T21:09:17,0,silver
88845,SA,Dammam,2025-06-29T01:45:57,0,silver
88846,AE,Abu Dhabi,2025-09-04T14:46:14,0,gold
88847,SA,Tabuk,2024-03-11T01:57:27,0,none
88848,SA,Makkah,2025-09-11T01:40:11,0,none
88849,AE,Dubai,2025-12-30T22:15:41,0,silver
88850,SA,Madinah,2024-03-12T20:50:55,0,none
88851,KW,Kuwait City,2025-07-15T13:52:14,0,silver
88852,BH,Manama,2024-12-13T06:36:03,1,silver
88853,SA,Khobar,2026-01-21T12:38:49,0,none
88854,SA,Khobar,2025-09-06T12:54:36,0,none
88855,SA,Tabuk,2024-02-04T06:15:42,0,none
88856,SA,Jeddah,2024-10-13T09:17:16,0,none
88857,SA,Makkah,2024-10-16T10:05:16,0,none
88858,AE,Abu Dhabi,2024-04-24T18:34:39,0,silver
88859,SA,Riyadh,2025-04-23T16:14:59,0,none
88860,SA,Makkah,2024-12-23T01:49:07,0,none
88861,EG,Alexandria,2024-07-05T12:16:18,0,silver
88862,SA,Jeddah,2024-07-16T19:27:23,0,silver
88863,AE,Ajman,2025-10-18T02:08:06,0,silver
88864,EG,Cairo,2024-12-31T01:14:11,0,silver
88865,SA,Riyadh,2024-07-17T15:00:52,0,none
88866,AE,Abu Dhabi,2025-12-28T02:43:42,0,silver
88867,QA,Doha,2024-05-12T22:56:12,0,none
88868,SA,Tabuk,2025-06-07T09:21:28,0,none
88869,AE,Abu Dhabi,2024-05-15T20:09:27,0,none
88870,SA,Madinah,2025-03-30T13:32:43,0,silver
88871,SA,Dammam,2025-07-15T00:08:16,0,none
88872,EG,Alexandria,2025-01-08T12:08:06,0,none
88873,EG,Cairo,2024-08-27T03:05:15,0,none
88874,QA,Doha,2024-12-25T08:36:21,0,none
88875,EG,Cairo,2025-11-09T20:56:09,0,none
88876,KW,Kuwait City,2025-07-17T22:39:11,0,none
88877,SA,Dammam,2025-03-24T21:48:54,1,silver
88878,AE,Dubai,2025-10-09T10:37:51,0,none
88879,AE,Dubai,2024-04-24T00:49:12,0,none
88880,SA,Riyadh,2025-08-21T08:22:11,0,none
88881,SA,Jeddah,2024-08-24T08:28:53,0,silver
88882,SA,Tabuk,2024-02-20T01:09:18,0,none
88883,AE,Sharjah,2026-02-02T09:45:07,0,none
88884,SA,Tabuk,2024-08-21T22:12:18,0,none
88885,QA,Doha,2024-06-28T18:36:56,0,none
88886,SA,Khobar,2025-06-25T15:03:45,0,none
88887,AE,Ajman,2024-03-11T03:15:14,0,silver
88888,SA,Riyadh,2024-03-22T02:08:39,0,none
88889,KW,Kuwait City,2024-01-22T19:15:08,0,none
88890,SA,Khobar,2025-10-25T22:38:04,0,none
88891,SA,Jeddah,2024-03-23T18:51:44,0,silver
88892,SA,Tabuk,2024-10-19T05:28:08,0,none
88893,SA,Makkah,2024-09-04T23:06:00,0,silver
88894,SA,Dammam,2025-02-23T01:37:18,0,gold
88895,SA,Makkah,2024-09-08T23:11:20,0,none
88896,SA,Tabuk,2025-03-17T15:55:05,1,silver
88897,SA,Riyadh,2024-02-05T12:47:08,0,none
88898,SA,Tabuk,2026-02-13T14:39:17,0,none
88899,AE,Dubai,2024-12-23T05:04:47,0,silver
88900,SA,Riyadh,2025-07-26T21:54:00,0,none
88901,SA,Dammam,2025-09-29T12:03:47,0,none
88902,EG,Alexandria,2025-12-30T22:39:56,0,none
88903,OM,Muscat,2024-04-17T10:41:40,0,silver
88904,SA,Jeddah,2024-01-25T23:36:19,0,silver
88905,SA,Khobar,2025-02-05T02:11:40,0,none
88906,SA,Madinah,2024-07-04T13:28:35,1,gold
88907,SA,Khobar,2026-02-24T09:39:55,0,gold
88908,SA,Makkah,2025-12-18T03:04:23,0,none
88909,AE,Sharjah,2024-04-07T04:14:00,0,silver
88910,SA,Dammam,2024-10-12T13:33:45,0,none
88911,SA,Madinah,2025-02-25T03:25:50,0,none
88912,SA,Khobar,2024-11-13T02:06:02,0,none
88913,EG,Cairo,2025-05-19T05:29:25,0,none
88914,EG,Alexandria,2024-08-23T18:19:27,0,silver
88915,SA,Makkah,2024-11-09T07:17:13,0,none
88916,AE,Dubai,2025-10-25T16:56:37,0,silver
88917,SA,Tabuk,2024-07-30T21:44:32,0,none
88918,SA,Riyadh,2025-06-24T23:12:16,1,silver
88919,SA,Khobar,2025-08-23T09:03:22,0,none
88920,SA,Tabuk,2024-03-20T20:05:58,0,none
88921,QA,Doha,2025-03-27T03:04:54,0,none
88922,AE,Ajman,2025-03-17T04:06:01,1,gold
88923,AE,Ajman,2025-04-04T18:08:50,0,none
88924,SA,Madinah,2025-10-09T05:12:27,0,none
88925,KW,Kuwait City,2025-05-03T19:11:01,0,none
88926,SA,Tabuk,2024-02-27T20:50:03,0,none
88927,SA,Madinah,2025-07-09T00:45:20,1,silver
88928,KW,Kuwait City,2024-05-29T17:47:30,0,silver
88929,AE,Ajman,2025-04-14T01:05:21,0,silver
88930,AE,Sharjah,2024-01-12T06:16:21,0,none
88931,OM,Muscat,2024-06-05T18:28:56,0,none
88932,SA,Dammam,2025-07-26T06:09:46,0,none
88933,SA,Dammam,2025-08-07T14:40:48,0,none
88934,SA,Madinah,2025-06-28T21:45:52,1,gold
88935,SA,Khobar,2025-12-30T16:26:22,0,none
88936,EG,Cairo,2025-12-27T19:18:22,0,silver
88937,SA,Khobar,2024-04-22T21:38:15,0,none
88938,SA,Riyadh,2024-01-20T03:20:59,0,silver
88939,EG,Alexandria,2025-02-28T17:00:38,0,silver
88940,BH,Manama,2025-09-21T07:45:36,0,none
88941,EG,Giza,2025-05-20T09:53:38,0,gold
88942,SA,Dammam,2025-07-10T22:37:41,0,none
88943,SA,Makkah,2025-12-05T02:35:24,0,silver
88944,EG,Cairo,2024-07-29T01:48:59,0,none
88945,AE,Abu Dhabi,2025-03-29T16:16:18,0,none
88946,SA,Jeddah,2024-02-24T05:00:04,0,silver
88947,BH,Manama,2024-08-25T11:00:48,0,none
88948,AE,Ajman,2025-09-18T15:52:55,0,none
88949,AE,Sharjah,2025-02-02T05:56:38,0,none
88950,SA,Jeddah,2024-05-18T20:12:29,0,silver
88951,SA,Riyadh,2025-07-30T19:44:32,0,none
88952,AE,Abu Dhabi,2024-08-14T17:28:34,0,none
88953,SA,Makkah,2024-08-14T03:09:45,0,none
88954,SA,Dammam,2024-11-12T10:23:14,0,silver
88955,SA,Riyadh,2025-12-04T20:23:31,0,none
88956,KW,Kuwait City,2025-12-11T05:47:03,0,none
88957,QA,Doha,2025-06-22T16:11:21,0,none
88958,SA,Riyadh,2026-01-14T22:23:50,0,silver
88959,SA,Dammam,2024-05-18T07:02:25,0,none
88960,AE,Sharjah,2025-08-08T06:36:46,0,none
88961,AE,Sharjah,2025-11-21T22:39:46,1,gold
88962,SA,Riyadh,2025-11-12T00:17:49,0,silver
88963,SA,Makkah,2025-07-25T06:34:42,0,gold
88964,OM,Muscat,2025-06-06T01:52:47,1,silver
88965,SA,Dammam,2024-10-31T15:39:36,0,silver
88966,EG,Cairo,2024-05-29T01:02:27,0,none
88967,SA,Dammam,2024-12-22T09:50:50,0,silver
88968,SA,Makkah,2024-10-23T22:28:25,0,none
88969,EG,Cairo,2024-08-29T17:23:17,0,none
88970,OM,Muscat,2025-10-15T06:21:01,0,none
88971,EG,Giza,2024-10-13T02:26:32,0,gold
88972,AE,Abu Dhabi,2025-03-02T09:41:51,1,silver
88973,EG,Giza,2026-01-01T06:49:15,0,none
88974,SA,Madinah,2024-03-02T23:01:18,0,silver
88975,SA,Makkah,2024-06-17T22:41:41,1,silver
88976,KW,Kuwait City,2024-07-11T05:35:34,0,none
88977,AE,Sharjah,2024-09-24T12:53:00,0,none
88978,SA,Tabuk,2025-01-08T04:34:25,0,gold
88979,AE,Ajman,2025-09-16T13:20:46,0,none
88980,SA,Makkah,2025-05-07T06:13:12,0,none
88981,QA,Doha,2025-10-04T20:29:24,0,silver
88982,SA,Madinah,2026-01-03T00:26:26,0,silver
88983,SA,Jeddah,2024-08-16T11:05:11,0,none
88984,SA,Jeddah,2024-02-22T13:26:16,0,none
88985,QA,Doha,2024-03-21T01:48:53,0,none
88986,SA,Khobar,2024-06-19T02:50:16,1,silver
88987,OM,Muscat,2026-02-16T13:23:16,0,none
88988,SA,Tabuk,2024-09-23T15:54:22,0,silver
88989,SA,Tabuk,2025-04-24T11:20:42,0,none
88990,EG,Giza,2025-10-31T23:54:49,0,none
88991,SA,Makkah,2025-05-27T21:48:09,1,gold
88992,AE,Dubai,2024-10-25T09:09:55,0,none
88993,AE,Sharjah,2025-01-06T08:10:07,1,gold
88994,AE,Sharjah,2024-07-18T03:30:58,0,none
88995,SA,Makkah,2025-05-31T13:05:18,0,none
88996,AE,Sharjah,2024-01-26T09:11:47,1,silver
88997,AE,Sharjah,2025-08-14T03:53:59,1,silver
88998,SA,Khobar,2025-09-22T06:44:09,0,none
88999,AE,Dubai,2024-11-25T05:01:06,0,none
89000,SA,Dammam,2025-05-05T09:16:30,0,silver
89001,SA,Tabuk,2025-04-08T22:16:57,0,none
89002,SA,Khobar,2025-06-30T22:17:21,0,none
89003,EG,Alexandria,2024-07-02T22:09:48,0,none
89004,AE,Dubai,2025-12-09T05:37:48,1,platinum
89005,SA,Jeddah,2024-08-26T19:08:25,1,silver
89006,EG,Cairo,2024-07-26T15:09:18,0,none
89007,SA,Madinah,2024-02-29T16:46:30,1,gold
89008,SA,Makkah,2025-07-16T02:03:47,0,silver
89009,SA,Tabuk,2024-03-14T09:16:10,0,gold
89010,AE,Abu Dhabi,2025-01-04T10:10:21,0,none
89011,SA,Khobar,2025-09-19T13:32:44,0,none
89012,AE,Ajman,2025-05-22T04:03:09,0,silver
89013,KW,Kuwait City,2025-10-02T04:42:51,0,none
89014,SA,Riyadh,2024-03-24T02:56:47,0,none
89015,KW,Kuwait City,2026-01-16T10:42:26,0,none
89016,SA,Khobar,2024-12-26T16:18:24,1,gold
89017,AE,Abu Dhabi,2025-10-19T09:44:59,0,gold
89018,KW,Kuwait City,2025-04-16T07:33:45,1,gold
89019,SA,Riyadh,2024-12-30T02:21:41,0,none
89020,EG,Alexandria,2024-04-22T04:46:17,0,none
89021,AE,Abu Dhabi,2024-03-16T11:18:52,0,none
89022,SA,Riyadh,2025-03-29T05:22:22,0,none
89023,QA,Doha,2025-11-23T02:30:01,0,none
89024,SA,Khobar,2024-05-14T12:22:08,0,none
89025,EG,Alexandria,2024-05-28T04:08:04,0,none
89026,SA,Tabuk,2025-01-18T13:19:24,0,none
89027,SA,Tabuk,2025-04-13T05:02:30,0,silver
89028,AE,Sharjah,2024-02-09T01:20:19,0,gold
89029,AE,Ajman,2025-12-22T00:47:09,0,none
89030,AE,Sharjah,2024-09-22T10:16:11,0,none
89031,SA,Dammam,2024-05-12T15:00:26,0,none
89032,SA,Riyadh,2025-01-27T22:58:47,0,none
89033,AE,Abu Dhabi,2025-03-12T12:19:31,0,silver
89034,SA,Khobar,2025-03-21T09:28:53,0,none
89035,SA,Khobar,2024-11-03T19:54:23,0,none
89036,SA,Jeddah,2025-08-18T13:55:38,1,gold
89037,AE,Dubai,2024-03-04T01:37:59,0,none
89038,SA,Khobar,2025-07-08T19:59:15,1,gold
89039,SA,Riyadh,2024-07-09T04:17:24,0,none
89040,SA,Jeddah,2024-05-03T20:33:04,0,none
89041,SA,Makkah,2024-07-11T19:25:39,0,silver
89042,AE,Dubai,2024-12-12T04:56:49,0,none
89043,SA,Madinah,2025-11-08T21:41:51,0,silver
89044,SA,Makkah,2024-06-08T01:21:25,0,none
89045,SA,Riyadh,2024-05-11T18:45:32,0,none
89046,QA,Doha,2024-01-05T02:35:52,1,gold
89047,SA,Makkah,2026-01-28T05:47:18,0,none
89048,SA,Dammam,2024-12-13T01:18:41,0,none
89049,EG,Cairo,2025-07-01T00:09:03,0,none
89050,EG,Giza,2024-07-05T00:11:54,1,platinum
89051,SA,Riyadh,2025-03-31T04:26:33,0,silver
89052,EG,Alexandria,2024-12-23T21:30:27,0,none
89053,EG,Alexandria,2024-02-04T01:37:40,0,none
89054,SA,Riyadh,2024-09-02T00:43:41,0,none
89055,AE,Sharjah,2025-10-21T05:09:02,0,none
89056,SA,Khobar,2025-02-23T08:23:15,0,none
89057,SA,Jeddah,2024-01-02T20:13:32,1,silver
89058,SA,Jeddah,2025-04-04T06:21:44,0,silver
89059,SA,Jeddah,2026-01-30T09:23:56,0,gold
89060,BH,Manama,2024-10-08T20:21:50,0,none
89061,EG,Giza,2024-06-12T16:50:53,1,silver
89062,AE,Sharjah,2024-09-14T11:29:56,1,gold
89063,SA,Riyadh,2024-04-21T02:17:17,0,silver
89064,SA,Tabuk,2024-05-18T05:46:39,0,none
89065,AE,Sharjah,2025-03-15T23:02:27,0,gold
89066,QA,Doha,2024-12-15T11:53:39,0,silver
89067,SA,Khobar,2024-04-01T01:20:45,0,none
89068,OM,Muscat,2025-03-08T01:43:50,0,silver
89069,SA,Dammam,2024-02-05T12:24:04,0,none
89070,SA,Madinah,2025-07-01T03:47:59,0,silver
89071,AE,Dubai,2026-01-28T17:05:34,0,none
89072,OM,Muscat,2025-01-13T16:06:30,0,none
89073,SA,Makkah,2025-06-07T22:03:10,0,none
89074,BH,Manama,2024-11-05T10:36:51,0,none
89075,SA,Makkah,2025-04-01T01:28:05,0,silver
89076,EG,Cairo,2024-06-02T13:23:19,0,none
89077,AE,Ajman,2024-02-24T09:17:15,1,platinum
89078,SA,Riyadh,2025-04-18T21:32:45,0,silver
89079,SA,Riyadh,2025-02-05T21:21:16,1,gold
89080,OM,Muscat,2024-02-29T13:30:22,0,silver
89081,EG,Cairo,2025-10-30T19:08:29,0,none
89082,OM,Muscat,2024-03-03T00:06:31,0,none
89083,SA,Tabuk,2025-01-19T21:01:53,0,none
89084,SA,Jeddah,2025-05-02T02:57:10,0,none
89085,SA,Makkah,2025-12-19T21:32:23,0,none
89086,SA,Madinah,2024-10-17T03:43:36,0,gold
89087,BH,Manama,2025-10-03T15:07:03,1,gold
89088,AE,Abu Dhabi,2024-05-11T03:25:21,0,silver
89089,EG,Giza,2025-09-24T17:01:42,0,none
89090,SA,Jeddah,2025-11-24T00:07:10,0,silver
89091,SA,Riyadh,2025-01-23T19:42:56,0,silver
89092,BH,Manama,2024-07-27T14:15:14,0,none
89093,SA,Jeddah,2025-03-21T00:57:30,1,platinum
89094,SA,Makkah,2024-03-30T05:40:46,0,none
89095,SA,Jeddah,2024-04-10T18:47:38,0,silver
89096,AE,Sharjah,2025-11-22T09:27:14,0,none
89097,SA,Khobar,2024-08-08T21:50:28,0,silver
89098,AE,Abu Dhabi,2024-11-15T20:02:03,0,none
89099,SA,Jeddah,2024-10-17T13:55:13,0,none
89100,SA,Madinah,2025-10-03T12:23:25,1,silver
89101,SA,Riyadh,2026-02-03T08:09:39,0,none
89102,SA,Tabuk,2024-09-18T09:08:38,0,none
89103,SA,Jeddah,2025-02-13T22:00:48,0,none
89104,AE,Abu Dhabi,2024-01-07T10:41:48,0,silver
89105,SA,Makkah,2025-10-07T19:47:23,0,none
89106,SA,Makkah,2024-12-08T20:16:09,0,silver
89107,SA,Makkah,2024-05-28T04:04:44,0,silver
89108,SA,Khobar,2024-01-03T12:30:04,0,gold
89109,AE,Sharjah,2024-06-29T02:49:47,0,none
89110,OM,Muscat,2025-09-27T19:19:52,0,silver
89111,OM,Muscat,2024-09-25T18:23:23,0,gold
89112,SA,Madinah,2024-09-11T16:07:12,0,silver
89113,AE,Sharjah,2025-03-03T17:25:56,0,none
89114,QA,Doha,2025-02-14T02:43:18,0,none
89115,SA,Riyadh,2024-02-03T07:09:32,0,silver
89116,EG,Cairo,2025-01-08T16:11:39,0,silver
89117,SA,Khobar,2024-02-14T16:52:12,0,silver
89118,OM,Muscat,2024-06-14T14:40:34,0,none
89119,AE,Ajman,2026-02-18T07:56:26,0,none
89120,AE,Sharjah,2026-01-16T03:15:07,0,silver
89121,AE,Abu Dhabi,2025-06-15T05:56:07,0,none
89122,QA,Doha,2025-09-15T15:48:13,0,none
89123,SA,Dammam,2024-02-22T00:32:02,0,none
89124,SA,Madinah,2025-10-07T13:58:32,0,none
89125,SA,Makkah,2025-04-25T08:37:26,0,none
89126,OM,Muscat,2024-03-19T00:31:30,0,none
89127,OM,Muscat,2024-06-23T11:24:23,0,none
89128,SA,Riyadh,2024-04-01T04:47:48,0,none
89129,SA,Tabuk,2024-05-12T12:57:52,0,silver
89130,EG,Alexandria,2024-05-03T09:17:37,0,silver
89131,AE,Abu Dhabi,2024-03-28T18:58:43,0,none
89132,AE,Ajman,2025-07-11T10:17:06,1,gold
89133,AE,Sharjah,2025-03-30T15:58:32,1,silver
89134,SA,Khobar,2025-05-11T23:26:48,1,silver
89135,SA,Makkah,2025-07-18T18:33:46,0,none
89136,SA,Jeddah,2025-01-08T11:57:19,0,gold
89137,AE,Ajman,2025-07-26T15:26:36,0,silver
89138,AE,Dubai,2025-09-29T09:53:34,0,silver
89139,EG,Giza,2024-01-09T00:41:50,0,silver
89140,SA,Tabuk,2025-07-08T06:11:48,0,none
89141,AE,Ajman,2025-11-24T00:07:40,0,none
89142,SA,Tabuk,2025-03-08T16:16:49,0,none
89143,AE,Abu Dhabi,2025-03-19T06:31:19,1,gold
89144,SA,Jeddah,2025-09-15T18:43:39,0,silver
89145,SA,Tabuk,2024-12-21T01:56:14,0,silver
89146,AE,Ajman,2026-01-11T07:59:26,0,silver
89147,SA,Riyadh,2025-07-31T02:43:51,0,gold
89148,EG,Giza,2024-07-16T08:25:13,0,silver
89149,KW,Kuwait City,2025-01-21T06:24:50,0,gold
89150,SA,Dammam,2025-06-15T14:12:22,0,none
89151,SA,Tabuk,2026-01-31T23:47:50,0,silver
89152,KW,Kuwait City,2025-02-02T00:37:17,0,silver
89153,SA,Makkah,2025-02-27T02:20:50,1,silver
89154,SA,Khobar,2024-04-10T08:49:33,0,silver
89155,EG,Giza,2024-08-13T01:33:06,0,none
89156,SA,Jeddah,2025-06-06T07:07:22,0,none
89157,SA,Dammam,2025-05-23T02:29:32,0,none
89158,SA,Jeddah,2025-01-23T21:11:15,0,silver
89159,BH,Manama,2024-03-02T00:18:06,0,none
89160,SA,Jeddah,2024-06-17T20:23:57,0,none
89161,SA,Madinah,2024-08-27T05:02:50,0,silver
89162,SA,Madinah,2025-11-03T14:32:05,0,none
89163,OM,Muscat,2024-10-02T06:32:18,0,gold
89164,SA,Madinah,2024-09-13T18:35:21,0,none
89165,BH,Manama,2024-04-08T08:05:49,0,none
89166,SA,Jeddah,2025-01-15T14:29:58,0,silver
89167,SA,Dammam,2025-08-29T18:24:55,0,silver
89168,AE,Ajman,2024-07-27T13:46:14,1,gold
89169,SA,Jeddah,2024-10-25T02:09:18,0,none
89170,SA,Khobar,2025-09-29T15:09:54,0,none
89171,EG,Cairo,2025-02-16T17:57:22,0,gold
89172,SA,Tabuk,2025-01-08T14:04:35,0,none
89173,KW,Kuwait City,2024-05-27T13:12:14,0,silver
89174,BH,Manama,2024-07-10T02:48:18,0,silver
89175,SA,Riyadh,2025-07-08T10:48:38,0,silver
89176,SA,Madinah,2024-04-07T05:02:51,0,silver
89177,SA,Makkah,2026-02-03T16:03:03,0,silver
89178,KW,Kuwait City,2024-04-23T11:19:06,0,gold
89179,SA,Madinah,2024-08-08T07:38:14,1,silver
89180,SA,Makkah,2024-12-18T20:56:28,1,platinum
89181,EG,Giza,2025-07-08T09:44:20,0,none
89182,SA,Tabuk,2026-01-17T04:31:59,0,none
89183,SA,Riyadh,2025-04-05T07:56:29,0,none
89184,AE,Abu Dhabi,2024-01-14T10:47:32,0,gold
89185,AE,Abu Dhabi,2024-12-03T22:01:23,0,silver
89186,SA,Makkah,2024-08-07T11:26:29,0,silver
89187,SA,Madinah,2025-01-09T16:12:04,0,silver
89188,SA,Riyadh,2024-01-08T06:32:17,1,silver
89189,AE,Abu Dhabi,2025-07-19T20:05:19,0,none
89190,SA,Khobar,2025-01-06T03:36:50,0,silver
89191,SA,Tabuk,2025-10-05T01:06:40,0,silver
89192,SA,Jeddah,2025-01-31T19:07:51,0,none
89193,SA,Makkah,2025-06-01T19:40:42,0,none
89194,SA,Tabuk,2026-02-17T23:50:32,0,gold
89195,SA,Riyadh,2024-12-13T05:30:19,0,gold
89196,SA,Riyadh,2025-10-09T14:29:51,0,none
89197,SA,Dammam,2025-11-29T22:24:34,0,silver
89198,BH,Manama,2025-10-17T10:10:06,0,gold
89199,SA,Riyadh,2025-09-27T02:32:28,0,none
89200,SA,Dammam,2024-04-18T09:12:59,1,silver
89201,AE,Ajman,2024-02-13T12:06:51,1,gold
89202,QA,Doha,2025-04-08T04:07:39,0,gold
89203,SA,Dammam,2024-04-20T00:33:21,0,none
89204,SA,Tabuk,2025-06-12T07:23:21,0,none
89205,AE,Sharjah,2025-08-21T12:23:24,1,silver
89206,SA,Riyadh,2025-01-08T16:55:36,0,none
89207,SA,Madinah,2024-12-07T22:33:30,0,none
89208,SA,Riyadh,2024-01-21T21:37:39,1,gold
89209,KW,Kuwait City,2025-04-28T17:38:19,0,gold
89210,SA,Dammam,2025-03-27T00:05:33,0,gold
89211,AE,Ajman,2025-09-06T05:39:46,0,none
89212,EG,Alexandria,2026-01-13T15:36:09,0,none
89213,SA,Madinah,2025-12-05T23:48:32,1,silver
89214,EG,Giza,2024-07-04T21:47:56,0,none
89215,AE,Sharjah,2024-09-07T18:24:59,1,silver
89216,SA,Jeddah,2024-03-16T05:51:41,0,gold
89217,SA,Makkah,2024-10-02T18:46:28,0,silver
89218,QA,Doha,2024-12-27T17:38:32,0,silver
89219,QA,Doha,2024-01-02T11:13:25,0,silver
89220,SA,Madinah,2024-08-11T21:33:14,0,none
89221,SA,Riyadh,2025-05-09T16:28:24,1,silver
89222,SA,Tabuk,2024-11-26T21:03:58,0,silver
89223,KW,Kuwait City,2024-09-22T09:48:33,0,silver
89224,QA,Doha,2025-09-25T11:09:04,0,none
89225,SA,Dammam,2025-07-05T07:06:05,1,gold
