refund_id,order_id,refund_ts,reason,amount
28611,33061,2025-01-08T10:48:16,fraud,15.54
28612,2886,2024-01-21T09:14:20,customer_return,67.37
28613,474955,2024-10-17T12:49:42,customer_return,45.81
28614,113564,2025-06-05T14:05:40,customer_return,49.65
28615,24976,2025-12-09T21:41:37,duplicate_charge,103.46
28616,210136,2025-05-14T10:02:48,duplicate_charge,176.91
28617,424552,2025-12-10T02:30:57,fraud,33.63
28618,79824,2026-03-04T11:38:56,duplicate_charge,282.06
28619,421313,2024-12-06T05:32:34,other,77.88
28620,298877,2025-07-01T06:13:06,customer_return,31.23
28621,59582,2026-03-04T04:20:33,customer_return,50.91
28622,431155,2025-08-05T04:02:22,other,61.93
28623,32462,2025-03-22T18:38:22,merchant_cancel,5.41
28624,119690,2025-10-03T11:58:26,delivery_issue,31.3
28625,169313,2024-10-04T02:57:46,merchant_cancel,87.05
28626,55325,2025-08-28T10:16:14,other,50.25
28627,144413,2024-12-14T18:51:45,delivery_issue,34.88
28628,87025,2024-05-19T07:35:40,fraud,62.02
28629,118190,2025-04-29T22:49:06,delivery_issue,282.32
28630,469089,2025-11-22T15:12:37,fraud,90.15
28631,498859,2026-01-28T08:14:53,merchant_cancel,10.71
28632,21653,2024-04-07T05:10:56,delivery_issue,1.58
28633,441749,2024-12-28T06:01:42,merchant_cancel,69.25
28634,493054,2025-09-30T10:25:15,fraud,124.34
28635,243280,2026-01-26T22:21:11,customer_return,9.1
28636,246278,2024-09-02T03:51:36,delivery_issue,40.06
28637,366634,2025-07-06T23:13:00,customer_return,51.86
28638,249781,2025-11-28T03:28:29,duplicate_charge,458.4
28639,285897,2024-02-11T09:22:45,customer_return,53.95
28640,189125,2024-05-13T21:42:58,merchant_cancel,1.04
28641,376364,2025-11-02T03:13:57,merchant_cancel,286.2
28642,280910,2025-11-06T11:56:11,customer_return,1.84
28643,422532,2024-04-03T08:16:43,customer_return,9.64
28644,223781,2025-09-15T02:29:17,fraud,254.91
28645,28177,2025-10-29T12:57:49,duplicate_charge,165.76
28646,82543,2026-01-08T08:09:52,merchant_cancel,126.64
28647,260772,2024-01-21T17:41:10,other,229.82
28648,470174,2025-03-25T01:12:30,merchant_cancel,313.78
28649,343868,2025-12-31T23:37:28,customer_return,42.07
28650,314147,2024-02-11T18:53:38,delivery_issue,2.16
28651,149018,2025-01-09T21:43:32,delivery_issue,33.92
28652,430413,2024-05-25T03:04:58,customer_return,9.6
28653,481991,2024-09-06T07:03:58,merchant_cancel,36.82
28654,264619,2024-03-03T23:15:03,customer_return,55.13
28655,432897,2025-12-04T11:39:58,customer_return,89.63
28656,410567,2024-10-07T18:08:48,delivery_issue,76.74
28657,436251,2025-12-02T04:04:49,fraud,112.08
28658,57072,2025-04-13T19:43:45,delivery_issue,110.46
28659,242762,2025-08-21T13:36:33,merchant_cancel,59.15
28660,426438,2025-08-25T12:32:34,duplicate_charge,2.84
28661,260931,2024-09-19T16:11:21,other,148.19
28662,422667,2024-12-11T21:30:13,customer_return,46.73
28663,371953,2025-04-17T02:03:48,merchant_cancel,158.05
28664,370844,2025-01-04T05:27:17,customer_return,8.33
28665,166951,2025-04-15T11:05:49,customer_return,91.83
28666,115250,2024-10-21T10:08:10,fraud,59.8
28667,368462,2024-12-15T12:06:50,customer_return,105.79
28668,362322,2025-10-03T04:47:45,delivery_issue,499.21
28669,398647,2024-02-10T11:05:18,customer_return,134.99
28670,25764,2026-02-04T03:15:34,customer_return,112.86
28671,103594,2025-03-03T15:50:08,delivery_issue,107.68
28672,52464,2025-07-26T09:16:55,delivery_issue,102.48
28673,484631,2025-03-25T02:33:29,merchant_cancel,46.87
28674,65391,2025-03-28T23:57:04,customer_return,70.5
28675,238259,2026-03-03T12:37:41,fraud,231.9
28676,330562,2025-09-15T18:18:07,duplicate_charge,1.71
28677,2714,2026-01-02T10:21:12,other,172.11
28678,441738,2026-01-23T20:15:00,customer_return,259.21
28679,264438,2025-04-16T02:15:51,duplicate_charge,68.47
28680,59925,2025-01-21T08:45:44,customer_return,191.93
28681,222567,2025-03-03T21:29:55,customer_return,183.81
28682,215368,2024-12-28T03:27:25,duplicate_charge,20.29
28683,290493,2024-05-12T14:31:00,customer_return,96.89
28684,239090,2025-01-02T09:11:42,customer_return,80.64
28685,221083,2025-03-21T11:53:24,delivery_issue,13.5
28686,233910,2025-08-11T14:34:30,other,94.71
28687,262809,2024-10-19T13:14:28,fraud,85.94
28688,274204,2024-06-24T02:26:50,other,134.51
28689,121370,2025-08-12T04:57:20,customer_return,130.53
28690,411841,2026-02-15T13:25:40,customer_return,42.42
28691,293796,2025-02-20T12:04:42,customer_return,480.37
28692,488849,2025-07-19T11:10:48,merchant_cancel,27.82
28693,460251,2025-01-19T02:14:47,merchant_cancel,74.38
28694,177046,2024-01-07T18:54:00,customer_return,138.7
28695,175108,2024-05-05T09:27:43,merchant_cancel,34.73
28696,290503,2025-12-03T21:55:17,delivery_issue,180.87
28697,51963,2025-05-05T16:57:58,customer_return,101.34
28698,59455,2025-10-16T22:28:20,delivery_issue,601.86
28699,400419,2024-03-10T12:50:28,fraud,231.9
28700,69478,2024-11-21T20:28:46,other,46.43
28701,266809,2026-02-21T21:03:55,fraud,162.37
28702,200275,2025-07-10T06:38:53,delivery_issue,595.6
28703,161077,2024-10-04T01:19:07,duplicate_charge,57.35
28704,223878,2025-11-16T04:37:09,delivery_issue,648.42
28705,335563,2024-05-12T18:06:14,merchant_cancel,248.88
28706,35716,2024-07-17T16:09:00,customer_return,149.33
28707,75300,2025-06-10T09:13:28,delivery_issue,43.12
28708,389878,2026-01-28T21:33:05,merchant_cancel,139.47
28709,379301,2024-07-21T05:01:43,merchant_cancel,164.97
28710,299332,2025-07-06T17:40:55,fraud,245.13
28711,264588,2024-09-16T17:27:21,duplicate_charge,33.63
28712,381313,2025-06-01T17:28:28,other,28.22
28713,313025,2025-07-25T14:13:38,duplicate_charge,72.67
28714,23345,2026-03-06T08:57:32,fraud,223.04
28715,441809,2024-09-01T15:57:53,delivery_issue,32.08
28716,155970,2024-11-01T21:37:42,delivery_issue,12.67
28717,138425,2025-08-03T05:09:40,merchant_cancel,7.54
28718,442343,2025-01-16T01:01:08,duplicate_charge,142.17
28719,135509,2025-06-20T15:26:51,merchant_cancel,579.14
28720,469266,2025-05-30T09:41:01,merchant_cancel,83.72
28721,114452,2025-01-28T13:58:54,duplicate_charge,32.1
28722,475191,2025-01-17T11:03:31,customer_return,105.48
28723,319506,2025-11-08T18:43:00,duplicate_charge,8.77
28724,187793,2024-03-14T17:01:12,delivery_issue,77.89
28725,472804,2025-08-08T19:21:39,merchant_cancel,144.22
28726,161221,2024-10-06T05:33:03,customer_return,1.77
28727,342350,2024-05-10T16:42:59,other,21.3
28728,109897,2024-11-15T11:04:52,customer_return,165.99
28729,188031,2024-07-12T02:33:07,duplicate_charge,165.31
28730,432941,2025-05-12T18:50:22,merchant_cancel,62.75
28731,406359,2024-08-23T13:03:34,customer_return,48.84
28732,309967,2024-06-12T21:58:45,merchant_cancel,10.45
28733,219888,2024-09-19T13:34:35,merchant_cancel,333.75
28734,28436,2025-03-15T21:04:49,delivery_issue,43.88
28735,360016,2026-01-29T15:22:18,merchant_cancel,109.37
28736,472005,2025-05-21T10:45:06,merchant_cancel,124.84
28737,442032,2026-03-02T02:32:59,merchant_cancel,59.81
28738,306042,2025-11-21T03:30:30,duplicate_charge,114.9
28739,428342,2025-11-27T09:22:02,fraud,90.19
28740,282245,2026-02-26T19:00:08,customer_return,140.44
28741,467309,2025-09-05T00:24:36,other,303.8
28742,249928,2026-01-14T08:38:56,delivery_issue,5.65
28743,383357,2024-07-02T02:13:56,customer_return,194.62
28744,456193,2024-04-11T18:06:12,customer_return,101.92
28745,197046,2025-03-25T09:24:38,customer_return,500.76
28746,90760,2025-09-30T05:03:38,customer_return,480.07
28747,287909,2025-05-06T20:38:26,fraud,239.23
28748,215512,2024-07-29T06:24:54,fraud,81.68
28749,48013,2024-02-12T10:11:10,fraud,128.04
28750,369255,2025-10-01T19:12:56,customer_return,105.33
28751,299100,2024-04-20T05:57:21,delivery_issue,12.5
28752,32533,2025-05-09T07:46:26,other,88.34
28753,357987,2025-11-22T05:59:37,customer_return,54.85
28754,397254,2024-08-20T12:37:20,duplicate_charge,213.67
28755,110282,2025-02-19T15:20:58,customer_return,59.4
28756,153993,2024-03-18T19:22:38,delivery_issue,138.41
28757,259513,2025-08-31T17:27:06,delivery_issue,156.22
28758,353869,2024-11-24T11:03:12,duplicate_charge,24.95
28759,308282,2024-09-24T22:08:21,customer_return,189.62
28760,158711,2025-01-04T19:19:23,delivery_issue,38.86
28761,119957,2024-06-16T07:31:04,delivery_issue,0.44
28762,35016,2024-03-09T12:55:37,merchant_cancel,249.09
28763,219822,2024-12-24T08:11:30,delivery_issue,38.48
28764,231609,2024-09-02T15:05:00,merchant_cancel,222.18
28765,211510,2024-10-09T10:18:06,delivery_issue,50.66
28766,340194,2024-04-02T09:29:11,customer_return,112.97
28767,322675,2025-05-16T13:59:39,fraud,2.55
28768,27477,2024-06-22T22:13:39,other,66.29
28769,414073,2025-03-13T09:01:29,delivery_issue,27.34
28770,89435,2024-04-17T00:23:31,merchant_cancel,182.44
28771,272170,2024-10-23T01:13:54,merchant_cancel,70.76
28772,446470,2024-10-07T11:22:39,other,97.94
28773,53905,2024-06-26T00:27:18,fraud,53.42
28774,26967,2025-12-14T15:37:50,merchant_cancel,29.2
28775,213897,2024-12-03T23:20:43,merchant_cancel,61.84
28776,266510,2025-01-04T08:31:24,merchant_cancel,106.37
28777,468770,2026-03-03T04:28:23,fraud,54.06
28778,98921,2024-07-31T01:09:09,customer_return,437.66
28779,194056,2025-10-22T18:56:20,customer_return,63.05
28780,121941,2024-10-18T15:55:41,merchant_cancel,79.47
28781,263428,2024-12-01T02:45:43,delivery_issue,345.19
28782,378634,2025-10-12T19:28:09,fraud,261.67
28783,123443,2025-09-10T21:16:35,customer_return,46.46
28784,114334,2026-01-26T19:15:43,merchant_cancel,21.93
28785,80857,2025-06-22T10:35:01,delivery_issue,28.97
28786,281486,2026-01-24T23:35:02,delivery_issue,35.63
28787,27987,2025-11-23T19:49:48,customer_return,386.31
28788,464299,2025-12-15T15:09:53,other,36.13
28789,386944,2025-11-25T05:52:16,other,9.03
28790,18912,2025-06-05T13:56:50,delivery_issue,64.5
28791,70302,2024-02-27T23:20:15,delivery_issue,163.61
28792,287341,2024-09-11T23:53:11,other,52.64
28793,306266,2025-05-22T15:35:23,customer_return,47.06
28794,242488,2026-02-15T20:16:34,customer_return,266.57
28795,20199,2025-10-04T20:34:14,duplicate_charge,114.29
28796,456683,2024-03-08T12:23:26,customer_return,106.57
28797,282108,2024-04-10T17:52:11,other,14.51
28798,383005,2025-06-16T03:18:36,merchant_cancel,220.51
28799,354883,2025-01-03T08:15:59,duplicate_charge,246.87
28800,323238,2024-02-23T03:40:13,customer_return,21.96
28801,266845,2024-04-01T09:40:48,customer_return,90.09
28802,53841,2025-09-24T02:34:14,customer_return,17.0
28803,128483,2025-06-09T20:30:15,customer_return,25.24
28804,191893,2025-10-09T23:57:15,customer_return,34.97
28805,143029,2024-04-28T19:22:45,other,105.88
28806,331558,2025-08-05T18:21:21,customer_return,33.88
28807,154885,2026-01-06T05:21:38,customer_return,65.42
28808,257914,2024-04-25T06:31:14,merchant_cancel,20.88
28809,310483,2026-02-03T05:26:32,merchant_cancel,307.61
28810,397473,2024-10-16T01:56:20,other,312.61
28811,41271,2025-04-24T00:48:50,merchant_cancel,6.94
28812,17348,2024-10-14T10:29:52,customer_return,30.26
28813,394576,2024-03-07T00:02:56,fraud,37.8
28814,778,2024-07-07T10:12:49,customer_return,107.88
28815,424683,2024-06-11T11:40:45,customer_return,268.13
28816,10421,2025-11-24T03:07:36,customer_return,22.72
28817,86656,2025-05-30T02:28:11,customer_return,19.56
28818,110923,2026-02-17T16:43:23,customer_return,101.63
28819,499565,2024-03-06T07:20:39,merchant_cancel,537.92
28820,167547,2024-09-10T21:38:45,customer_return,2.98
28821,327668,2025-10-27T19:37:27,customer_return,226.42
28822,45315,2025-08-21T22:31:35,customer_return,177.34
28823,234212,2024-03-20T22:28:31,customer_return,38.99
28824,300840,2024-01-11T03:50:22,merchant_cancel,54.78
28825,275219,2024-08-03T02:46:31,customer_return,117.19
28826,110682,2024-02-28T06:27:09,merchant_cancel,198.33
28827,253562,2025-09-30T16:52:46,customer_return,50.58
28828,21971,2025-02-01T21:18:26,customer_return,185.91
28829,147638,2024-05-17T15:11:38,duplicate_charge,176.76
28830,442983,2025-03-26T07:14:21,delivery_issue,0.75
28831,149012,2024-07-01T11:54:04,customer_return,1.96
28832,111662,2025-07-01T00:54:31,customer_return,112.18
28833,394359,2024-09-30T19:14:10,customer_return,15.16
28834,28006,2025-12-10T10:28:44,duplicate_charge,109.96
28835,296896,2024-04-19T15:29:47,customer_return,204.94
28836,457735,2026-02-27T10:45:48,merchant_cancel,6.31
28837,254281,2024-06-18T15:55:20,duplicate_charge,352.61
28838,393554,2026-02-22T16:45:10,fraud,1.02
28839,403107,2024-07-08T10:30:53,merchant_cancel,53.59
28840,43920,2024-01-12T17:09:06,customer_return,4.38
28841,147430,2025-07-10T04:28:24,delivery_issue,7.1
28842,430576,2026-01-01T08:49:47,duplicate_charge,228.82
28843,306576,2025-10-12T14:20:32,customer_return,61.9
28844,285895,2025-12-21T13:44:15,customer_return,225.45
28845,431310,2025-03-26T04:46:38,merchant_cancel,56.45
28846,162669,2025-03-13T11:44:54,delivery_issue,66.95
28847,340164,2024-01-06T23:03:53,customer_return,207.53
28848,232123,2025-09-13T07:50:48,customer_return,32.08
28849,92998,2024-03-31T15:34:51,merchant_cancel,89.33
28850,375256,2026-02-27T22:52:38,customer_return,110.6
28851,403296,2025-03-13T19:19:51,duplicate_charge,44.77
28852,361521,2024-11-01T21:26:47,merchant_cancel,1.56
28853,85283,2025-10-29T04:23:08,customer_return,80.35
28854,129847,2026-03-02T23:42:02,other,5.38
28855,122804,2024-01-19T19:46:39,customer_return,30.11
28856,411422,2025-08-30T21:01:26,delivery_issue,59.49
28857,291749,2025-08-13T04:18:29,merchant_cancel,33.06
28858,74075,2024-03-20T10:14:29,delivery_issue,129.74
28859,68535,2025-03-21T22:44:25,fraud,153.04
28860,361499,2025-08-27T08:17:45,duplicate_charge,185.96
28861,318852,2025-09-24T19:10:46,customer_return,10.52
28862,116832,2026-01-04T02:59:16,duplicate_charge,111.87
28863,31255,2025-10-29T11:57:46,merchant_cancel,34.67
28864,242118,2024-07-12T18:26:01,customer_return,52.18
28865,192749,2024-09-12T20:10:29,fraud,2.38
28866,267655,2025-02-16T16:01:01,fraud,136.66
28867,73362,2025-01-21T18:43:40,delivery_issue,78.06
28868,407439,2025-07-12T15:14:15,customer_return,43.63
28869,319644,2026-01-20T07:20:54,merchant_cancel,157.61
28870,338932,2024-10-03T16:19:53,customer_return,51.36
28871,20491,2025-04-14T07:01:19,customer_return,31.92
28872,495079,2024-04-09T16:15:11,fraud,17.58
28873,199124,2024-12-15T15:53:09,delivery_issue,40.42
28874,174571,2024-11-22T20:32:17,merchant_cancel,29.21
28875,216618,2025-03-09T19:58:06,other,39.87
28876,365714,2024-12-19T22:07:31,delivery_issue,349.56
28877,159291,2025-04-07T18:58:10,customer_return,256.66
28878,457542,2025-07-06T01:36:58,delivery_issue,50.96
28879,176916,2024-11-03T19:07:06,customer_return,104.05
28880,193190,2024-09-23T04:23:19,customer_return,543.09
28881,10924,2024-04-07T04:46:01,merchant_cancel,68.54
28882,12493,2024-12-26T13:26:32,delivery_issue,51.52
28883,436090,2025-12-23T14:36:25,merchant_cancel,490.73
28884,256293,2024-11-28T09:49:54,customer_return,101.72
28885,312693,2025-12-07T00:16:13,delivery_issue,4.07
28886,271980,2024-06-03T19:24:12,customer_return,54.47
28887,67486,2026-02-13T14:44:40,customer_return,4.13
28888,37088,2024-03-13T06:12:26,fraud,161.42
28889,277595,2025-05-19T11:39:18,customer_return,53.23
28890,167561,2025-03-18T08:09:11,fraud,41.13
28891,137171,2025-07-25T03:13:27,customer_return,39.01
28892,234770,2025-02-23T09:07:39,fraud,11.54
28893,281413,2024-12-11T09:53:39,delivery_issue,198.91
28894,155977,2026-03-12T19:21:06,merchant_cancel,80.67
28895,406078,2025-11-20T06:42:52,customer_return,125.53
28896,265604,2024-03-20T22:47:54,customer_return,80.44
28897,184826,2025-08-18T14:48:27,other,64.45
28898,451123,2025-10-06T08:26:29,delivery_issue,139.22
28899,159158,2024-10-25T19:35:40,merchant_cancel,30.56
28900,468467,2025-05-25T08:21:47,customer_return,7.16
28901,433784,2024-08-30T17:58:20,merchant_cancel,155.88
28902,360682,2026-01-26T00:54:06,customer_return,21.79
28903,61707,2024-11-16T16:32:04,delivery_issue,428.61
28904,281475,2025-10-11T22:33:23,customer_return,38.54
28905,186694,2025-05-05T13:57:24,duplicate_charge,111.86
28906,270713,2025-11-11T04:23:27,delivery_issue,107.29
28907,220657,2025-02-28T00:03:41,fraud,44.5
28908,384739,2024-04-02T22:03:42,customer_return,95.01
28909,26086,2024-07-17T16:26:03,delivery_issue,93.13
28910,3576,2024-08-13T01:17:16,other,96.32
28911,90297,2025-08-07T06:03:32,fraud,132.9
28912,347191,2026-02-25T01:13:55,other,81.86
28913,102036,2025-09-02T06:13:03,customer_return,16.33
28914,419391,2024-12-28T00:42:41,delivery_issue,17.95
28915,236850,2025-09-17T17:33:39,customer_return,212.9
28916,168416,2024-08-03T02:32:58,fraud,58.64
28917,410503,2025-11-07T12:38:35,delivery_issue,171.44
28918,132124,2024-10-22T17:21:56,customer_return,122.86
28919,213407,2024-02-25T00:02:48,delivery_issue,75.64
28920,355818,2025-03-11T14:25:14,customer_return,55.98
28921,94531,2025-09-09T04:45:13,customer_return,2.96
28922,314004,2024-02-13T04:15:09,merchant_cancel,52.49
28923,394369,2025-03-10T08:07:30,merchant_cancel,43.87
28924,380791,2024-06-21T21:34:52,duplicate_charge,94.64
28925,23692,2024-10-14T03:57:46,delivery_issue,48.29
28926,96589,2024-06-22T23:29:25,customer_return,29.54
28927,237349,2024-08-17T07:11:10,delivery_issue,129.8
28928,30598,2024-03-12T21:03:22,merchant_cancel,82.91
28929,115438,2024-05-09T15:59:16,customer_return,69.8
28930,126911,2025-02-19T11:32:41,delivery_issue,484.92
28931,354470,2024-09-23T18:51:30,customer_return,507.35
28932,285208,2025-06-11T18:13:54,merchant_cancel,3.4
28933,176572,2025-07-22T06:20:58,customer_return,10.81
28934,211792,2026-02-07T13:06:25,fraud,19.07
28935,107396,2024-03-03T10:54:40,other,76.23
28936,224070,2024-08-02T14:27:43,merchant_cancel,16.2
28937,329532,2024-08-09T05:34:42,merchant_cancel,36.95
28938,70651,2025-05-09T01:57:12,delivery_issue,44.46
28939,202831,2024-03-01T11:27:51,merchant_cancel,15.24
28940,21241,2024-10-08T09:34:02,customer_return,218.03
28941,143103,2025-05-14T08:39:45,customer_return,79.87
28942,194015,2024-02-28T11:11:26,customer_return,37.13
28943,241540,2026-03-09T22:54:30,duplicate_charge,189.74
28944,443299,2025-05-15T17:16:09,delivery_issue,86.16
28945,11250,2025-09-12T15:40:06,fraud,60.97
28946,160311,2024-12-16T17:30:49,fraud,244.3
28947,188972,2024-10-14T16:22:19,merchant_cancel,80.32
28948,99717,2025-10-08T13:08:32,delivery_issue,52.13
28949,319127,2025-02-09T15:30:05,delivery_issue,104.58
28950,325843,2024-06-12T09:45:48,fraud,160.25
28951,386300,2025-05-22T04:27:51,delivery_issue,1.5
28952,211257,2025-02-22T12:20:14,delivery_issue,108.28
28953,109313,2024-07-20T11:59:32,delivery_issue,90.11
28954,58081,2024-09-23T08:01:31,customer_return,61.85
28955,328910,2024-11-30T04:53:36,fraud,198.12
28956,435302,2025-01-03T20:34:13,customer_return,45.57
28957,440161,2026-01-05T03:38:52,duplicate_charge,155.36
28958,151311,2025-02-24T23:43:00,customer_return,42.87
28959,292362,2024-08-23T21:33:13,merchant_cancel,436.91
28960,93645,2024-12-06T00:10:13,customer_return,35.3
28961,393021,2024-06-10T14:32:10,delivery_issue,194.44
28962,146333,2024-05-09T04:57:47,fraud,106.11
28963,340668,2025-11-10T19:50:06,fraud,136.29
28964,60443,2024-06-16T23:50:35,duplicate_charge,30.9
28965,250882,2025-06-28T23:41:01,delivery_issue,123.85
28966,480765,2025-03-31T12:54:48,customer_return,204.1
28967,462412,2024-10-25T06:40:13,merchant_cancel,47.46
28968,80062,2025-12-31T11:47:33,other,49.74
28969,321236,2024-04-12T03:27:52,merchant_cancel,107.92
28970,345905,2024-06-07T13:57:00,delivery_issue,101.12
28971,173892,2024-05-18T18:51:38,merchant_cancel,25.16
28972,494961,2025-11-22T17:32:11,customer_return,201.81
28973,307042,2025-03-07T00:44:26,customer_return,163.03
28974,269727,2025-02-14T05:33:32,merchant_cancel,60.88
28975,217795,2025-03-15T20:57:21,merchant_cancel,182.97
28976,256570,2025-08-29T03:07:09,customer_return,5.47
28977,492725,2024-02-20T22:50:53,customer_return,24.57
28978,406042,2024-04-06T12:03:05,customer_return,14.49
28979,265791,2026-01-09T16:23:01,customer_return,52.43
28980,322941,2024-08-01T00:44:52,customer_return,97.99
28981,78361,2025-06-13T08:03:55,duplicate_charge,44.62
28982,198627,2025-07-27T18:55:42,customer_return,451.5
28983,441542,2025-08-21T06:21:09,customer_return,8.39
28984,123383,2024-01-15T02:24:47,delivery_issue,31.38
28985,15934,2026-01-06T17:02:34,delivery_issue,57.92
28986,220596,2025-04-24T12:18:20,customer_return,283.46
28987,453008,2025-08-07T21:19:11,merchant_cancel,114.93
28988,280274,2025-12-29T09:57:55,merchant_cancel,378.07
28989,485972,2025-06-22T10:59:02,customer_return,189.74
28990,255950,2024-04-12T16:55:18,duplicate_charge,15.1
28991,434247,2025-08-03T10:24:10,delivery_issue,50.94
28992,330393,2025-08-06T13:55:38,customer_return,121.97
28993,422388,2024-04-13T23:42:18,other,82.46
28994,496216,2025-10-20T20:16:00,customer_return,304.92
28995,486128,2025-03-08T04:02:33,customer_return,52.06
28996,348177,2025-03-28T11:35:18,delivery_issue,258.99
28997,290930,2025-12-01T21:07:52,customer_return,230.94
28998,70823,2025-08-01T03:43:21,customer_return,31.66
28999,142910,2024-03-11T21:17:03,customer_return,83.85
29000,81578,2025-04-04T11:39:24,fraud,163.29
29001,414364,2024-05-11T17:52:03,customer_return,110.58
29002,107529,2024-09-16T22:06:27,customer_return,251.88
29003,385941,2024-04-30T13:18:56,merchant_cancel,180.2
29004,327688,2025-03-02T11:08:12,delivery_issue,372.61
29005,290859,2024-04-22T14:37:43,delivery_issue,124.09
29006,352000,2024-01-30T04:12:14,delivery_issue,4.76
29007,193237,2025-08-02T10:17:33,customer_return,113.01
29008,61218,2024-08-13T03:06:46,fraud,24.38
29009,139160,2025-05-22T03:20:01,customer_return,5.25
29010,95487,2024-10-18T08:11:51,customer_return,301.64
29011,89874,2024-11-29T05:58:45,customer_return,283.94
29012,321283,2024-08-30T19:25:58,customer_return,41.69
29013,46388,2026-02-06T07:17:11,fraud,38.16
29014,465794,2025-10-20T18:08:16,customer_return,163.03
29015,7361,2024-05-29T08:15:12,fraud,80.14
29016,282719,2024-07-27T01:58:54,delivery_issue,10.89
29017,111171,2024-03-04T03:54:39,merchant_cancel,20.32
29018,372662,2025-12-15T22:24:06,fraud,55.62
29019,413815,2024-06-08T11:54:05,duplicate_charge,7.55
29020,87780,2024-10-01T19:18:20,fraud,4.42
29021,245600,2025-02-12T00:38:06,customer_return,232.53
29022,259851,2025-01-25T14:31:23,merchant_cancel,74.29
29023,349173,2024-04-14T21:19:04,duplicate_charge,174.7
29024,220780,2024-07-06T21:44:17,customer_return,100.33
29025,44202,2024-03-01T10:48:07,customer_return,270.04
29026,114979,2025-07-20T14:09:32,other,80.25
29027,189083,2025-02-14T00:45:20,customer_return,142.58
29028,444691,2024-01-22T13:36:06,delivery_issue,53.01
29029,159141,2025-12-19T06:39:58,customer_return,167.12
29030,9892,2025-04-12T20:47:39,customer_return,678.39
29031,189824,2025-12-30T23:33:53,customer_return,273.31
29032,75433,2025-05-01T11:27:58,customer_return,91.3
29033,293804,2024-11-26T11:02:33,customer_return,273.31
29034,110904,2024-05-01T03:23:38,merchant_cancel,36.47
29035,122720,2025-05-20T23:58:21,customer_return,69.06
29036,115073,2025-04-09T23:48:35,merchant_cancel,190.55
29037,259455,2025-12-08T08:02:34,fraud,242.35
29038,369618,2025-07-06T07:38:48,duplicate_charge,18.97
29039,456921,2025-07-15T20:19:06,customer_return,25.17
29040,240384,2024-08-12T22:27:14,other,30.52
29041,288006,2025-06-24T21:21:30,duplicate_charge,285.61
29042,186545,2026-01-01T23:26:54,merchant_cancel,68.0
29043,346799,2025-04-06T20:17:42,other,231.13
29044,271613,2025-01-01T07:22:16,customer_return,75.76
29045,139927,2025-03-25T05:57:36,customer_return,51.09
29046,127145,2025-06-08T21:11:03,fraud,58.1
29047,464877,2026-01-31T12:15:58,other,326.52
29048,234093,2025-01-10T13:12:12,delivery_issue,218.93
29049,344218,2025-05-15T05:43:02,customer_return,53.19
29050,178388,2025-07-15T02:06:41,merchant_cancel,7.01
29051,316257,2025-12-11T10:16:35,merchant_cancel,151.17
29052,112498,2025-04-24T05:17:31,customer_return,160.04
29053,287136,2024-11-16T14:48:52,merchant_cancel,31.72
29054,174397,2025-09-08T04:37:55,delivery_issue,13.3
29055,453900,2025-03-19T23:18:22,delivery_issue,65.02
29056,60857,2024-04-26T07:55:58,merchant_cancel,120.19
29057,476554,2024-05-11T19:07:10,customer_return,159.04
29058,308561,2025-06-14T02:54:28,merchant_cancel,342.77
29059,87505,2025-07-11T13:23:00,customer_return,305.76
29060,133449,2025-07-04T12:21:51,duplicate_charge,208.79
29061,223370,2025-03-24T01:29:54,merchant_cancel,251.47
29062,161398,2025-04-16T06:11:35,customer_return,123.35
29063,255289,2025-12-06T18:24:09,customer_return,18.67
29064,346551,2024-04-11T07:03:47,customer_return,25.7
29065,343956,2024-12-22T15:00:29,customer_return,13.25
29066,47598,2024-12-29T10:16:45,customer_return,56.67
29067,366103,2024-02-18T05:19:21,customer_return,114.36
29068,468040,2025-02-07T18:35:58,delivery_issue,40.52
29069,99093,2025-11-11T21:27:57,merchant_cancel,239.34
29070,319464,2024-04-29T23:11:24,customer_return,161.0
29071,30197,2025-03-06T06:39:57,customer_return,257.54
29072,145492,2024-09-10T12:18:09,duplicate_charge,171.95
29073,403700,2025-07-27T19:58:45,delivery_issue,145.66
29074,489238,2025-08-27T01:13:08,merchant_cancel,272.19
29075,499158,2025-11-03T12:31:51,other,151.83
29076,366533,2026-02-21T23:35:14,merchant_cancel,180.71
29077,471460,2024-07-13T20:22:14,merchant_cancel,195.34
29078,381506,2024-01-21T15:57:56,delivery_issue,238.0
29079,482137,2024-11-24T05:48:01,delivery_issue,190.83
29080,418552,2024-01-22T07:42:27,delivery_issue,36.49
29081,262304,2024-08-12T09:18:00,merchant_cancel,15.69
29082,381444,2025-09-02T20:52:19,customer_return,89.82
29083,308800,2025-12-26T00:38:56,customer_return,133.34
29084,36866,2024-04-22T15:12:51,other,11.95
29085,283115,2024-05-25T16:55:58,merchant_cancel,99.08
29086,453719,2024-09-10T08:07:22,customer_return,84.21
29087,314480,2025-05-14T14:17:24,delivery_issue,33.26
29088,367053,2024-02-24T18:02:35,duplicate_charge,182.73
29089,334988,2024-02-01T02:29:42,delivery_issue,11.27
29090,280875,2026-02-01T18:47:17,other,5.37
29091,307950,2025-11-19T11:06:49,delivery_issue,91.49
29092,204884,2025-03-30T15:06:14,delivery_issue,105.69
29093,460022,2024-09-28T22:06:51,customer_return,17.35
29094,85092,2025-01-16T07:22:35,other,110.8
