merchant_id,country,city,category,onboard_ts,risk_band
18434,SA,Makkah,fashion,2024-09-29T19:12:14,medium
18435,SA,Makkah,home,2025-09-02T19:40:11,low
18436,SA,Dammam,fashion,2025-11-17T21:49:21,medium
18437,KW,Kuwait City,pharmacy,2024-07-05T05:12:18,medium
18438,SA,Tabuk,beauty,2024-06-02T16:10:23,medium
18439,SA,Madinah,sports,2024-07-22T01:33:34,medium
18440,EG,Alexandria,grocery,2024-05-13T07:05:53,low
18441,EG,Alexandria,grocery,2025-12-30T06:54:01,low
18442,SA,Tabuk,beauty,2024-03-05T05:11:45,medium
18443,AE,Abu Dhabi,home,2025-10-26T15:43:27,high
18444,SA,Makkah,sports,2024-02-23T04:23:47,high
18445,SA,Tabuk,fashion,2024-05-05T11:53:27,low
18446,EG,Cairo,grocery,2024-05-04T07:58:24,medium
18447,QA,Doha,grocery,2024-02-06T19:15:16,low
18448,BH,Manama,fashion,2025-08-12T10:16:55,low
18449,SA,Tabuk,home,2025-04-02T23:12:51,low
18450,SA,Khobar,grocery,2025-04-30T15:24:21,medium
18451,KW,Kuwait City,beauty,2024-11-20T16:39:51,low
18452,SA,Riyadh,fashion,2024-02-02T06:40:19,low
18453,SA,Dammam,grocery,2024-08-30T03:47:57,low
18454,QA,Doha,sports,2024-11-17T00:15:05,low
18455,SA,Khobar,electronics,2025-10-22T05:59:20,medium
18456,QA,Doha,sports,2025-02-17T13:15:30,low
18457,EG,Cairo,sports,2024-04-30T00:08:26,low
18458,AE,Sharjah,grocery,2025-04-27T18:48:05,medium
18459,SA,Riyadh,sports,2024-12-12T02:56:47,low
18460,QA,Doha,home,2024-08-10T13:28:50,low
18461,SA,Khobar,electronics,2024-05-14T16:01:33,low
18462,SA,Tabuk,electronics,2024-05-29T03:30:41,low
18463,SA,Khobar,electronics,2026-02-13T07:22:08,low
18464,OM,Muscat,grocery,2024-11-15T21:24:52,low
18465,SA,Khobar,pharmacy,2026-02-22T15:32:43,medium
18466,OM,Muscat,books,2025-02-04T01:42:35,high
18467,QA,Doha,beauty,2024-11-29T22:58:25,low
18468,SA,Riyadh,sports,2026-01-31T21:07:05,low
18469,AE,Sharjah,grocery,2024-12-31T19:22:40,low
18470,SA,Tabuk,electronics,2025-11-01T22:58:01,high
18471,SA,Tabuk,home,2025-03-17T21:50:53,low
18472,EG,Giza,pharmacy,2026-01-22T11:51:08,low
18473,EG,Cairo,home,2025-02-14T06:16:19,medium
18474,AE,Sharjah,fashion,2024-08-30T07:29:21,low
18475,SA,Khobar,home,2024-03-07T22:35:23,low
18476,SA,Madinah,fashion,2025-10-24T06:44:27,low
18477,SA,Khobar,fashion,2025-05-04T07:43:08,low
18478,AE,Abu Dhabi,electronics,2025-12-07T00:53:19,medium
18479,SA,Jeddah,sports,2024-01-27T11:48:25,low
18480,AE,Abu Dhabi,beauty,2024-08-15T01:00:34,low
18481,SA,Riyadh,home,2025-12-18T07:58:07,low
18482,SA,Khobar,grocery,2025-10-18T00:39:32,low
18483,SA,Dammam,home,2025-09-12T22:06:09,low
18484,SA,Jeddah,electronics,2026-01-23T16:54:51,low
18485,SA,Makkah,beauty,2024-05-17T01:49:30,low
18486,AE,Ajman,grocery,2025-08-05T19:27:10,low
18487,AE,Dubai,beauty,2024-04-28T17:49:07,low
18488,SA,Madinah,fashion,2025-07-26T23:10:56,medium
18489,SA,Makkah,fashion,2024-01-29T20:41:56,low
18490,SA,Khobar,beauty,2024-10-19T02:52:57,low
18491,SA,Madinah,grocery,2024-10-01T18:23:12,low
18492,SA,Dammam,books,2025-12-04T02:55:09,low
18493,SA,Jeddah,home,2025-04-16T09:48:53,low
18494,SA,Tabuk,sports,2025-02-05T12:41:21,low
18495,AE,Ajman,fashion,2024-09-07T05:41:14,medium
18496,SA,Jeddah,grocery,2024-08-20T13:57:53,medium
18497,SA,Makkah,grocery,2024-08-04T03:46:31,low
18498,SA,Khobar,pharmacy,2024-10-28T03:55:21,low
18499,AE,Abu Dhabi,books,2026-02-28T10:43:59,low
18500,KW,Kuwait City,pharmacy,2025-11-03T06:44:01,low
18501,SA,Madinah,electronics,2024-07-04T21:45:03,low
18502,SA,Tabuk,home,2025-10-08T18:23:55,medium
18503,SA,Tabuk,sports,2025-11-28T16:22:07,medium
18504,SA,Khobar,electronics,2025-12-08T01:03:40,low
18505,SA,Tabuk,pharmacy,2024-06-02T18:29:14,low
18506,AE,Sharjah,electronics,2026-01-15T07:54:57,medium
18507,AE,Dubai,beauty,2025-04-18T14:57:12,low
18508,SA,Madinah,home,2024-05-23T07:58:11,low
18509,SA,Dammam,electronics,2024-10-29T01:44:10,low
18510,AE,Ajman,grocery,2025-12-03T01:20:34,low
18511,SA,Tabuk,grocery,2024-05-26T14:32:54,low
18512,AE,Ajman,grocery,2026-01-27T07:40:39,medium
18513,SA,Tabuk,sports,2026-02-16T10:08:55,low
18514,EG,Giza,electronics,2025-02-14T09:02:57,medium
18515,SA,Jeddah,electronics,2024-11-01T07:30:40,low
18516,SA,Riyadh,electronics,2024-07-10T16:39:25,low
18517,AE,Abu Dhabi,grocery,2024-10-05T06:40:52,medium
18518,EG,Giza,electronics,2025-03-14T01:30:36,medium
18519,SA,Tabuk,books,2025-10-11T09:55:14,low
18520,SA,Tabuk,pharmacy,2024-09-14T10:33:53,medium
18521,SA,Tabuk,fashion,2024-03-09T10:05:49,low
18522,EG,Cairo,fashion,2024-08-13T06:52:12,low
18523,SA,Jeddah,home,2024-10-24T20:46:41,medium
18524,EG,Giza,grocery,2024-07-02T09:43:32,low
18525,SA,Jeddah,fashion,2024-09-06T22:34:11,low
18526,SA,Tabuk,electronics,2024-06-02T06:40:35,low
18527,SA,Khobar,fashion,2025-08-23T01:14:36,medium
18528,AE,Dubai,sports,2024-07-13T02:43:55,low
18529,SA,Makkah,beauty,2025-07-20T06:37:09,low
18530,SA,Makkah,sports,2024-09-02T15:12:46,low
18531,OM,Muscat,fashion,2024-05-06T22:51:49,low
18532,SA,Tabuk,beauty,2025-06-11T17:13:20,low
18533,SA,Madinah,grocery,2024-12-14T19:29:03,medium
18534,AE,Ajman,pharmacy,2025-07-31T01:08:42,medium
18535,SA,Riyadh,electronics,2025-07-28T19:48:01,low
18536,AE,Sharjah,pharmacy,2025-07-21T11:50:25,medium
18537,SA,Dammam,sports,2024-07-15T18:59:03,low
18538,SA,Khobar,home,2025-05-03T06:54:44,low
18539,KW,Kuwait City,electronics,2024-01-22T18:51:32,low
18540,EG,Giza,electronics,2025-04-22T02:49:13,low
18541,SA,Riyadh,electronics,2024-08-05T09:28:03,medium
18542,QA,Doha,beauty,2024-04-07T05:52:38,low
18543,SA,Riyadh,home,2024-02-21T10:46:16,low
18544,SA,Dammam,electronics,2025-09-05T19:36:14,medium
18545,SA,Khobar,pharmacy,2024-06-28T21:02:58,low
18546,SA,Dammam,grocery,2025-09-07T15:57:49,low
18547,EG,Cairo,beauty,2024-11-20T00:37:31,low
18548,SA,Dammam,grocery,2025-04-15T12:07:25,low
18549,SA,Makkah,grocery,2025-06-19T20:22:46,low
18550,SA,Makkah,fashion,2024-01-22T05:50:48,medium
18551,OM,Muscat,fashion,2025-07-22T19:20:48,high
18552,QA,Doha,electronics,2025-08-21T11:20:16,low
18553,BH,Manama,books,2025-03-04T16:47:25,low
18554,EG,Cairo,pharmacy,2025-01-11T23:23:57,high
18555,SA,Makkah,grocery,2024-09-04T00:27:15,low
18556,SA,Makkah,fashion,2024-10-01T04:33:39,low
18557,SA,Dammam,beauty,2025-09-11T10:08:58,low
18558,SA,Dammam,beauty,2025-08-22T14:02:04,low
18559,SA,Riyadh,grocery,2025-03-12T21:03:51,low
18560,QA,Doha,books,2024-04-01T14:09:40,low
18561,QA,Doha,electronics,2024-06-26T12:28:51,low
18562,SA,Dammam,home,2025-06-26T10:07:21,high
18563,SA,Tabuk,beauty,2026-02-12T03:10:20,low
18564,SA,Madinah,home,2025-06-11T10:50:54,low
18565,SA,Makkah,books,2025-03-15T07:30:02,low
18566,SA,Makkah,pharmacy,2024-09-01T17:36:42,low
18567,SA,Madinah,home,2025-10-08T23:43:08,low
18568,AE,Dubai,books,2024-01-10T08:50:02,low
18569,EG,Giza,beauty,2024-08-10T19:06:17,medium
18570,SA,Makkah,beauty,2025-10-06T04:35:32,medium
18571,EG,Giza,fashion,2025-01-08T10:50:26,medium
18572,SA,Makkah,electronics,2025-04-03T07:21:45,low
18573,EG,Giza,fashion,2025-10-15T03:44:16,low
18574,KW,Kuwait City,home,2024-02-16T04:38:06,low
18575,SA,Jeddah,fashion,2024-07-07T12:22:52,medium
18576,SA,Madinah,electronics,2026-01-06T13:54:37,low
18577,KW,Kuwait City,beauty,2025-10-30T02:36:17,low
18578,SA,Jeddah,electronics,2024-02-19T03:41:09,low
18579,QA,Doha,home,2024-10-15T10:33:16,medium
18580,SA,Riyadh,sports,2025-02-11T01:29:44,low
18581,SA,Jeddah,electronics,2024-12-10T20:39:21,medium
18582,SA,Jeddah,home,2024-03-08T10:54:08,low
18583,SA,Makkah,electronics,2025-08-29T10:06:58,low
18584,SA,Makkah,grocery,2024-11-23T21:08:30,low
18585,AE,Sharjah,pharmacy,2025-09-30T21:41:02,low
18586,SA,Jeddah,grocery,2025-03-14T04:19:25,low
18587,AE,Abu Dhabi,electronics,2024-08-18T15:15:40,low
18588,AE,Abu Dhabi,grocery,2025-05-07T12:23:48,low
18589,AE,Sharjah,fashion,2024-02-01T18:50:41,low
18590,QA,Doha,pharmacy,2025-02-02T02:41:05,low
18591,AE,Ajman,grocery,2024-01-19T05:15:43,medium
18592,SA,Jeddah,home,2024-09-20T14:24:39,medium
18593,SA,Tabuk,books,2025-07-20T15:00:38,low
18594,SA,Makkah,beauty,2024-07-06T08:54:43,low
18595,EG,Alexandria,books,2025-12-05T06:38:58,low
18596,SA,Khobar,electronics,2024-09-23T04:52:58,low
18597,EG,Alexandria,electronics,2024-02-17T12:20:32,low
18598,SA,Jeddah,electronics,2025-12-08T09:37:32,low
18599,SA,Madinah,home,2024-02-29T21:15:07,low
18600,SA,Riyadh,electronics,2024-07-02T13:11:12,low
18601,SA,Riyadh,beauty,2025-01-17T07:27:43,low
18602,EG,Cairo,electronics,2025-04-17T20:26:47,high
18603,AE,Dubai,electronics,2025-03-04T16:14:02,low
18604,SA,Riyadh,sports,2025-11-08T08:22:39,low
18605,SA,Khobar,fashion,2024-04-06T21:19:32,low
18606,SA,Makkah,electronics,2024-03-02T07:31:41,medium
18607,AE,Ajman,grocery,2025-06-20T21:21:14,medium
18608,SA,Tabuk,grocery,2026-01-30T16:02:14,low
18609,SA,Khobar,grocery,2025-09-05T20:54:57,medium
18610,SA,Dammam,fashion,2025-10-10T05:45:58,low
18611,EG,Cairo,home,2024-07-16T12:50:27,low
18612,SA,Khobar,grocery,2025-12-23T07:13:24,low
18613,SA,Madinah,grocery,2024-11-14T17:59:24,low
18614,QA,Doha,fashion,2025-02-16T03:34:23,low
18615,AE,Dubai,electronics,2024-01-25T21:22:15,low
18616,SA,Riyadh,beauty,2025-12-25T23:42:27,low
18617,SA,Makkah,beauty,2025-02-15T16:32:23,medium
18618,KW,Kuwait City,pharmacy,2024-03-02T04:18:45,low
18619,SA,Jeddah,fashion,2025-03-23T10:58:15,medium
18620,SA,Riyadh,electronics,2024-02-27T09:26:54,low
18621,SA,Tabuk,fashion,2024-02-29T07:28:05,low
18622,OM,Muscat,fashion,2025-03-07T10:19:41,low
18623,SA,Tabuk,sports,2025-08-15T08:08:26,low
18624,SA,Makkah,electronics,2024-08-27T17:07:25,low
18625,SA,Dammam,home,2024-03-12T23:25:10,low
18626,SA,Makkah,home,2024-12-02T23:44:14,high
18627,AE,Dubai,beauty,2025-11-11T11:07:55,high
18628,SA,Tabuk,electronics,2024-12-08T10:19:18,low
18629,AE,Abu Dhabi,electronics,2024-10-11T15:47:15,medium
18630,SA,Makkah,electronics,2024-11-09T02:47:04,low
18631,AE,Sharjah,electronics,2024-10-02T14:20:09,medium
18632,AE,Sharjah,electronics,2025-12-23T08:33:37,low
18633,SA,Riyadh,electronics,2024-01-08T21:15:28,medium
18634,SA,Dammam,electronics,2025-09-06T19:23:01,medium
18635,AE,Ajman,home,2024-09-21T11:20:00,low
18636,SA,Riyadh,electronics,2024-05-22T08:32:04,medium
18637,SA,Khobar,beauty,2025-03-15T13:59:20,low
18638,AE,Ajman,grocery,2024-10-24T07:32:04,high
18639,SA,Tabuk,pharmacy,2025-06-04T23:09:42,low
18640,SA,Dammam,beauty,2024-10-11T21:32:02,low
18641,SA,Makkah,sports,2024-06-13T10:51:19,low
18642,QA,Doha,electronics,2024-07-08T11:04:37,low
18643,SA,Jeddah,fashion,2024-12-04T17:41:21,low
18644,SA,Tabuk,fashion,2024-03-26T15:17:57,low
18645,SA,Dammam,electronics,2025-09-13T16:16:28,high
18646,SA,Tabuk,grocery,2025-05-23T06:17:39,low
18647,SA,Madinah,beauty,2024-01-20T15:11:12,low
18648,BH,Manama,home,2024-03-31T09:14:31,medium
18649,SA,Riyadh,pharmacy,2025-02-13T17:57:37,medium
18650,SA,Khobar,beauty,2026-02-12T23:33:42,low
18651,EG,Alexandria,fashion,2024-03-11T16:05:00,high
18652,SA,Khobar,sports,2025-04-16T15:07:59,low
18653,SA,Makkah,fashion,2025-03-10T06:40:46,medium
18654,SA,Makkah,beauty,2024-09-19T13:55:09,low
18655,SA,Dammam,fashion,2024-06-24T20:52:40,low
18656,AE,Sharjah,home,2025-09-17T04:31:40,low
18657,SA,Madinah,beauty,2025-11-05T01:52:01,low
18658,AE,Dubai,beauty,2024-05-07T15:54:13,medium
18659,SA,Jeddah,home,2025-01-25T00:11:25,medium
18660,BH,Manama,electronics,2026-01-13T12:33:04,medium
18661,SA,Khobar,electronics,2025-02-19T01:09:21,low
18662,SA,Tabuk,books,2025-11-26T15:22:09,low
18663,SA,Riyadh,grocery,2024-05-26T04:22:33,low
18664,SA,Riyadh,fashion,2025-04-13T20:11:19,low
18665,BH,Manama,home,2025-03-14T22:40:14,low
18666,SA,Dammam,grocery,2025-06-07T15:51:45,low
18667,SA,Dammam,electronics,2024-09-06T07:26:41,low
18668,BH,Manama,grocery,2024-04-18T14:06:33,low
18669,SA,Madinah,electronics,2024-10-02T17:28:43,medium
18670,SA,Tabuk,pharmacy,2024-10-04T13:27:39,low
18671,SA,Tabuk,electronics,2025-12-08T18:46:15,low
18672,SA,Jeddah,fashion,2025-01-23T19:46:26,low
18673,QA,Doha,electronics,2024-07-14T12:17:08,low
18674,EG,Cairo,fashion,2025-03-20T18:41:34,low
18675,SA,Makkah,grocery,2024-12-01T06:56:50,low
18676,SA,Tabuk,fashion,2024-03-25T21:14:48,low
18677,SA,Khobar,pharmacy,2024-06-16T11:40:57,medium
18678,SA,Riyadh,grocery,2026-01-21T10:12:21,low
18679,EG,Cairo,grocery,2024-05-14T23:17:24,high
18680,OM,Muscat,grocery,2024-08-04T08:35:56,low
18681,SA,Madinah,pharmacy,2025-06-19T06:49:42,low
18682,EG,Cairo,grocery,2025-03-07T09:18:05,low
18683,SA,Makkah,fashion,2024-01-05T02:11:18,low
18684,SA,Jeddah,electronics,2024-12-22T06:08:58,medium
18685,SA,Jeddah,electronics,2024-09-29T23:42:02,low
18686,EG,Alexandria,books,2024-08-12T16:44:40,high
18687,SA,Jeddah,home,2026-01-04T08:33:30,low
18688,SA,Riyadh,grocery,2025-02-21T21:20:13,low
18689,SA,Makkah,home,2025-03-10T17:19:12,low
18690,SA,Madinah,home,2025-08-13T18:29:57,high
18691,SA,Khobar,beauty,2024-06-20T17:43:21,low
18692,SA,Dammam,electronics,2025-08-24T14:52:17,low
18693,SA,Madinah,fashion,2025-07-24T15:13:33,low
18694,SA,Makkah,home,2025-09-06T07:56:44,medium
18695,AE,Abu Dhabi,grocery,2025-07-15T13:57:57,low
18696,SA,Tabuk,beauty,2024-05-24T12:18:57,low
18697,KW,Kuwait City,beauty,2024-03-04T14:09:17,low
18698,AE,Dubai,pharmacy,2024-02-02T16:16:01,medium
18699,KW,Kuwait City,home,2025-05-27T23:11:01,low
18700,SA,Madinah,home,2025-04-20T18:17:33,low
18701,EG,Cairo,fashion,2026-01-10T22:38:24,low
18702,SA,Khobar,fashion,2024-08-05T10:03:29,medium
18703,EG,Alexandria,beauty,2024-03-24T14:16:53,low
18704,SA,Jeddah,grocery,2024-08-14T22:48:46,low
18705,EG,Giza,pharmacy,2025-08-23T12:30:11,high
18706,SA,Tabuk,electronics,2024-10-09T23:03:01,low
18707,EG,Alexandria,fashion,2025-12-19T20:18:59,low
18708,SA,Makkah,pharmacy,2024-06-17T09:04:02,low
18709,AE,Abu Dhabi,home,2025-12-15T19:05:20,low
18710,SA,Tabuk,home,2025-03-05T07:55:24,low
18711,SA,Madinah,grocery,2025-05-27T13:32:40,low
18712,SA,Riyadh,home,2024-06-13T10:57:08,medium
18713,SA,Tabuk,home,2025-01-24T20:12:31,medium
18714,OM,Muscat,grocery,2024-09-01T05:46:41,low
18715,AE,Dubai,grocery,2025-11-03T21:13:59,low
18716,SA,Makkah,sports,2024-02-19T08:18:11,low
18717,AE,Dubai,fashion,2024-04-29T20:00:25,low
18718,AE,Sharjah,grocery,2025-01-31T14:46:23,low
18719,EG,Cairo,fashion,2025-06-23T09:27:35,medium
18720,SA,Dammam,electronics,2024-05-08T06:11:08,low
18721,SA,Khobar,grocery,2024-12-28T04:16:07,low
18722,SA,Jeddah,electronics,2025-08-27T17:29:07,low
18723,SA,Jeddah,books,2026-02-02T04:48:19,medium
18724,EG,Cairo,fashion,2024-09-23T11:35:43,low
18725,OM,Muscat,electronics,2025-11-17T06:39:39,low
18726,SA,Jeddah,grocery,2024-08-18T16:57:02,high
18727,OM,Muscat,fashion,2024-08-07T22:43:43,medium
18728,SA,Tabuk,fashion,2025-08-15T09:54:22,medium
18729,SA,Khobar,books,2025-05-10T20:28:41,low
18730,SA,Dammam,electronics,2024-04-25T11:45:48,low
18731,SA,Khobar,grocery,2025-03-13T05:38:47,medium
18732,KW,Kuwait City,grocery,2026-01-24T02:44:16,low
18733,SA,Dammam,fashion,2024-06-07T00:08:33,high
18734,SA,Madinah,grocery,2025-08-17T17:08:25,low
18735,SA,Madinah,grocery,2025-12-26T02:58:58,low
18736,EG,Alexandria,fashion,2025-05-01T15:21:39,low
18737,SA,Makkah,pharmacy,2025-11-14T15:02:17,low
18738,SA,Makkah,electronics,2024-09-07T01:24:50,medium
18739,SA,Jeddah,home,2024-07-19T23:59:48,low
18740,SA,Riyadh,grocery,2025-07-10T22:56:43,low
18741,SA,Dammam,grocery,2025-07-12T06:35:46,medium
18742,SA,Makkah,fashion,2024-09-26T18:43:34,low
18743,AE,Abu Dhabi,home,2024-04-16T11:41:41,medium
18744,SA,Khobar,electronics,2025-03-04T14:22:27,low
18745,SA,Madinah,electronics,2025-05-12T09:15:23,low
18746,AE,Sharjah,electronics,2025-02-17T17:13:50,low
18747,KW,Kuwait City,electronics,2024-12-17T16:21:21,low
18748,SA,Dammam,sports,2026-01-14T09:39:54,low
18749,QA,Doha,pharmacy,2024-10-10T00:01:44,low
18750,SA,Riyadh,electronics,2024-04-18T15:17:29,low
18751,SA,Dammam,sports,2024-11-27T20:42:00,low
18752,SA,Makkah,beauty,2025-10-09T05:47:21,medium
18753,EG,Alexandria,grocery,2024-11-05T05:52:10,low
18754,AE,Ajman,electronics,2025-09-20T04:38:27,low
18755,SA,Dammam,electronics,2025-12-14T10:32:10,low
18756,SA,Khobar,electronics,2025-07-13T19:27:51,low
18757,SA,Khobar,grocery,2024-05-01T20:17:30,low
18758,AE,Dubai,books,2026-02-05T02:28:42,medium
18759,KW,Kuwait City,electronics,2025-12-05T15:49:00,low
18760,AE,Sharjah,home,2024-10-10T07:18:51,low
18761,SA,Riyadh,grocery,2024-03-08T12:32:50,low
18762,SA,Tabuk,grocery,2025-08-24T14:55:44,medium
18763,SA,Madinah,pharmacy,2024-11-26T14:53:33,low
18764,KW,Kuwait City,electronics,2024-05-03T02:22:57,low
18765,SA,Dammam,grocery,2026-01-18T01:52:26,low
18766,OM,Muscat,grocery,2025-09-17T16:00:45,low
18767,SA,Jeddah,sports,2025-04-19T06:32:38,low
18768,AE,Sharjah,grocery,2025-10-21T17:33:42,low
18769,SA,Dammam,home,2024-01-21T14:32:11,low
18770,AE,Abu Dhabi,fashion,2025-11-08T05:20:03,low
18771,AE,Dubai,grocery,2024-12-06T06:56:00,low
18772,SA,Tabuk,electronics,2025-07-21T14:36:38,low
18773,SA,Jeddah,sports,2024-05-21T08:19:34,high
18774,SA,Madinah,grocery,2025-02-22T06:33:10,low
18775,EG,Cairo,fashion,2025-01-14T20:52:24,medium
18776,SA,Madinah,fashion,2025-05-20T20:18:22,low
18777,SA,Dammam,pharmacy,2025-05-06T20:39:02,medium
18778,SA,Riyadh,electronics,2025-09-24T02:57:01,medium
18779,SA,Madinah,pharmacy,2025-10-03T20:50:26,low
18780,SA,Riyadh,beauty,2024-09-16T06:20:54,low
18781,SA,Makkah,beauty,2025-08-21T13:06:01,low
18782,SA,Madinah,home,2024-12-15T20:02:54,medium
18783,AE,Ajman,grocery,2025-06-23T03:44:48,medium
18784,EG,Alexandria,grocery,2024-08-01T17:55:40,low
18785,KW,Kuwait City,books,2025-12-27T05:20:18,low
18786,AE,Abu Dhabi,fashion,2025-02-23T20:25:10,low
18787,SA,Riyadh,fashion,2025-12-02T23:58:37,high
18788,SA,Jeddah,electronics,2024-03-14T12:25:31,low
18789,SA,Dammam,sports,2024-03-27T15:30:02,low
18790,AE,Sharjah,sports,2025-11-02T08:59:34,low
18791,SA,Tabuk,electronics,2025-03-04T15:57:32,low
18792,SA,Tabuk,books,2025-07-14T02:02:48,low
18793,SA,Madinah,grocery,2025-04-10T05:38:45,low
18794,KW,Kuwait City,beauty,2024-01-13T23:58:59,low
18795,SA,Makkah,fashion,2025-11-23T19:09:07,low
18796,BH,Manama,beauty,2025-08-11T23:50:41,low
18797,SA,Makkah,sports,2025-01-17T15:00:11,low
18798,SA,Jeddah,fashion,2025-06-21T16:54:40,low
18799,AE,Sharjah,grocery,2024-05-10T23:09:04,low
18800,SA,Dammam,home,2025-01-04T09:26:01,medium
18801,SA,Makkah,electronics,2025-04-10T22:40:40,low
18802,EG,Alexandria,electronics,2024-01-23T06:45:03,low
18803,KW,Kuwait City,grocery,2024-05-23T15:57:00,low
18804,SA,Madinah,fashion,2024-02-23T23:34:43,low
18805,EG,Alexandria,electronics,2025-09-25T01:11:43,medium
18806,SA,Makkah,sports,2024-01-11T16:32:26,medium
18807,AE,Sharjah,home,2025-08-01T03:59:16,medium
18808,SA,Dammam,pharmacy,2024-01-19T08:29:47,medium
18809,SA,Jeddah,beauty,2024-11-06T23:37:18,medium
18810,SA,Tabuk,home,2025-12-29T18:07:40,low
18811,BH,Manama,beauty,2024-02-15T07:19:55,low
18812,AE,Abu Dhabi,grocery,2024-10-16T11:56:53,low
18813,EG,Alexandria,home,2025-02-07T14:57:35,low
18814,QA,Doha,sports,2024-10-12T02:44:51,low
18815,KW,Kuwait City,books,2025-03-16T07:49:04,low
18816,SA,Khobar,home,2024-09-08T23:50:59,high
18817,AE,Ajman,grocery,2026-02-01T20:38:54,low
18818,SA,Madinah,grocery,2025-12-02T04:25:20,low
18819,SA,Jeddah,home,2024-03-17T08:28:45,low
18820,SA,Riyadh,books,2025-05-26T17:19:00,high
18821,SA,Dammam,grocery,2024-09-22T10:39:21,low
18822,SA,Jeddah,fashion,2025-10-22T22:12:28,low
18823,SA,Riyadh,sports,2025-01-31T10:22:46,low
18824,BH,Manama,electronics,2024-10-22T00:41:42,low
18825,SA,Madinah,electronics,2025-11-28T17:32:44,low
18826,SA,Tabuk,fashion,2025-06-11T19:29:32,low
18827,SA,Makkah,home,2024-05-22T10:32:04,low
18828,SA,Makkah,grocery,2024-12-23T09:21:49,low
18829,EG,Giza,home,2025-12-03T15:22:19,medium
18830,SA,Makkah,electronics,2025-10-11T14:33:11,low
18831,AE,Dubai,home,2026-01-11T17:05:31,low
18832,SA,Dammam,pharmacy,2025-05-06T23:03:17,low
18833,SA,Riyadh,fashion,2026-02-24T17:04:14,low
18834,SA,Tabuk,fashion,2024-12-30T16:08:26,low
18835,SA,Makkah,electronics,2024-03-31T02:38:11,low
18836,SA,Dammam,grocery,2024-11-19T02:19:51,medium
18837,SA,Madinah,grocery,2025-07-19T02:46:15,low
18838,SA,Madinah,grocery,2024-06-24T13:16:04,low
18839,EG,Cairo,electronics,2024-06-28T10:25:06,low
18840,QA,Doha,fashion,2025-06-06T10:31:18,low
18841,EG,Giza,electronics,2024-12-15T22:58:52,low
18842,AE,Sharjah,sports,2024-08-08T05:31:55,low
18843,EG,Cairo,home,2025-05-06T23:23:19,low
18844,AE,Ajman,fashion,2024-12-07T13:09:07,low
18845,SA,Madinah,home,2025-10-27T03:03:13,low
18846,SA,Makkah,home,2025-02-23T05:47:09,medium
18847,AE,Ajman,grocery,2025-03-17T23:07:04,low
18848,AE,Sharjah,beauty,2025-11-02T07:30:46,low
18849,SA,Jeddah,electronics,2024-05-26T17:18:35,low
18850,SA,Tabuk,pharmacy,2024-12-07T22:57:35,medium
18851,SA,Dammam,sports,2025-10-04T02:44:57,low
18852,KW,Kuwait City,electronics,2025-11-15T11:40:20,medium
18853,SA,Jeddah,electronics,2025-03-27T15:25:53,low
18854,AE,Dubai,sports,2026-01-17T08:06:22,low
18855,SA,Riyadh,fashion,2024-02-24T05:42:47,low
18856,AE,Dubai,beauty,2024-05-05T10:36:28,medium
18857,EG,Alexandria,grocery,2025-12-22T11:46:45,medium
18858,SA,Dammam,pharmacy,2024-12-21T09:05:29,low
18859,AE,Abu Dhabi,grocery,2024-04-15T10:06:34,low
18860,EG,Giza,fashion,2024-11-18T05:39:02,high
18861,AE,Ajman,home,2025-10-07T17:09:07,low
18862,KW,Kuwait City,grocery,2024-01-22T06:56:44,low
18863,SA,Jeddah,fashion,2025-03-29T13:15:21,low
18864,SA,Riyadh,grocery,2025-02-01T05:55:23,low
18865,AE,Sharjah,sports,2024-06-03T02:41:52,low
18866,SA,Dammam,books,2025-03-17T02:50:58,low
18867,SA,Madinah,fashion,2024-10-11T05:32:18,low
18868,SA,Tabuk,electronics,2025-11-04T10:46:16,low
18869,SA,Makkah,fashion,2025-07-06T12:52:10,low
18870,AE,Sharjah,grocery,2025-06-10T07:59:21,low
18871,AE,Sharjah,electronics,2025-11-18T17:27:56,low
18872,EG,Alexandria,electronics,2025-11-12T16:32:16,low
18873,SA,Jeddah,electronics,2025-09-01T05:45:00,medium
18874,SA,Riyadh,grocery,2025-12-03T10:39:26,medium
18875,SA,Dammam,beauty,2024-12-10T09:56:26,low
18876,AE,Sharjah,home,2025-04-06T10:47:09,low
18877,EG,Cairo,grocery,2025-10-16T21:39:50,low
18878,QA,Doha,electronics,2025-06-02T01:14:33,medium
18879,BH,Manama,home,2025-04-12T16:04:38,low
18880,SA,Dammam,sports,2025-04-04T12:45:30,medium
18881,SA,Makkah,books,2025-08-27T18:01:59,medium
18882,SA,Madinah,home,2024-12-26T04:26:28,low
18883,OM,Muscat,fashion,2024-08-30T10:54:36,medium
18884,SA,Khobar,sports,2026-01-12T13:46:16,low
18885,SA,Riyadh,grocery,2024-02-26T10:41:46,low
18886,AE,Dubai,electronics,2025-07-21T03:23:46,medium
18887,SA,Tabuk,home,2025-12-09T14:43:21,low
18888,AE,Sharjah,beauty,2025-11-23T00:41:09,low
18889,BH,Manama,fashion,2024-10-12T20:02:23,low
18890,SA,Riyadh,grocery,2024-05-25T21:12:14,low
18891,SA,Tabuk,grocery,2024-06-06T08:18:46,low
18892,SA,Madinah,home,2024-02-15T18:26:49,low
